Trade #,Type,Signal,Date/Time,Price,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
985,Entry Short,Short,2022-11-03 19:00,20235,1,-75.00,-0.07,34450.00,-0.01,250.00,0.25,350.00,0.35
984,Exit Long,Short,2022-11-03 19:00,20235,1,-600.00,-0.59,34525.00,-0.06,175.00,0.17,625.00,0.61
984,Entry Long,Long,2022-11-03 15:45,20355,1,-600.00,-0.59,34525.00,-0.06,175.00,0.17,625.00,0.61
983,Exit Long,Closing Bell,2022-11-01 21:15,20490,1,-25.00,-0.02,35125.00,0.00,200.00,0.20,475.00,0.46
983,Entry Long,Long,2022-11-01 17:15,20495,1,-25.00,-0.02,35125.00,0.00,200.00,0.20,475.00,0.46
982,Exit Long,Closing Bell,2022-10-31 21:15,20390,1,-200.00,-0.20,35150.00,-0.02,225.00,0.22,525.00,0.51
982,Entry Long,Long,2022-10-31 17:30,20430,1,-200.00,-0.20,35150.00,-0.02,225.00,0.22,525.00,0.51
981,Exit Long,Long SL,2022-10-28 20:45,20630,1,250.00,0.24,35350.00,0.02,1150.00,1.12,550.00,0.53
981,Entry Long,Long,2022-10-28 16:45,20580,1,250.00,0.24,35350.00,0.02,1150.00,1.12,550.00,0.53
980,Exit Short,Closing Bell,2022-10-26 22:15,20805,1,-225.00,-0.22,35100.00,-0.02,475.00,0.46,675.00,0.65
980,Entry Short,Short,2022-10-26 19:30,20760,1,-225.00,-0.22,35100.00,-0.02,475.00,0.46,675.00,0.65
979,Exit Long,Closing Bell,2022-10-24 22:15,19345,1,125.00,0.13,35325.00,0.01,525.00,0.54,125.00,0.13
979,Entry Long,Long,2022-10-24 20:30,19320,1,125.00,0.13,35325.00,0.01,525.00,0.54,125.00,0.13
978,Exit Long,Closing Bell,2022-10-21 22:15,19190,1,150.00,0.16,35200.00,0.01,450.00,0.47,450.00,0.47
978,Entry Long,Long,2022-10-21 18:00,19160,1,150.00,0.16,35200.00,0.01,450.00,0.47,450.00,0.47
977,Exit Short,Closing Bell,2022-10-20 22:15,18990,1,750.00,0.78,35050.00,0.07,1125.00,1.18,125.00,0.13
977,Entry Short,Short,2022-10-20 18:15,19140,1,750.00,0.78,35050.00,0.07,1125.00,1.18,125.00,0.13
976,Exit Short,Short SL,2022-10-18 18:00,19370,1,250.00,0.26,34300.00,0.02,875.00,0.90,175.00,0.18
976,Entry Short,Short,2022-10-18 16:45,19420,1,250.00,0.26,34300.00,0.02,875.00,0.90,175.00,0.18
975,Exit Short,Closing Bell,2022-10-17 22:15,19515,1,-200.00,-0.21,34050.00,-0.02,350.00,0.36,600.00,0.62
975,Entry Short,Short,2022-10-17 17:00,19475,1,-200.00,-0.21,34050.00,-0.02,350.00,0.36,600.00,0.62
974,Exit Short,Short SL,2022-10-14 18:30,19280,1,250.00,0.26,34250.00,0.02,750.00,0.78,200.00,0.21
974,Entry Short,Short,2022-10-14 17:45,19330,1,250.00,0.26,34250.00,0.02,750.00,0.78,200.00,0.21
973,Exit Long,Long Profit,2022-10-13 17:30,18870,1,1850.00,2.00,34000.00,0.18,1850.00,2.00,100.00,0.11
973,Entry Long,Long,2022-10-13 17:15,18500,1,1850.00,2.00,34000.00,0.18,1850.00,2.00,100.00,0.11
972,Exit Long,Long SL,2022-10-06 17:15,20005,1,0,0.00,32150.00,0.00,575.00,0.57,100.00,0.10
972,Entry Long,Long,2022-10-06 16:45,20005,1,0,0.00,32150.00,0.00,575.00,0.57,100.00,0.10
971,Exit Long,Long Profit,2022-10-05 18:45,20295,1,2000.00,2.01,32150.00,0.19,2000.00,2.01,125.00,0.13
971,Entry Long,Long,2022-10-05 16:45,19895,1,2000.00,2.01,32150.00,0.19,2000.00,2.01,125.00,0.13
970,Exit Long,Closing Bell,2022-10-04 22:15,20245,1,-250.00,-0.25,30150.00,-0.02,50.00,0.05,450.00,0.44
970,Entry Long,Long,2022-10-04 22:00,20295,1,-250.00,-0.25,30150.00,-0.02,50.00,0.05,450.00,0.44
969,Exit Short,Short SL,2022-10-04 21:45,20260,1,-1025.00,-1.02,30400.00,-0.10,725.00,0.72,1025.00,1.02
969,Entry Short,Short,2022-10-04 18:15,20055,1,-1025.00,-1.02,30400.00,-0.10,725.00,0.72,1025.00,1.02
968,Exit Long,Long SL,2022-10-03 21:15,19480,1,250.00,0.26,31425.00,0.02,1300.00,1.34,100.00,0.10
968,Entry Long,Long,2022-10-03 19:15,19430,1,250.00,0.26,31425.00,0.02,1300.00,1.34,100.00,0.10
967,Exit Short,Closing Bell,2022-09-30 22:15,19425,1,-25.00,-0.03,31175.00,0.00,575.00,0.59,300.00,0.31
967,Entry Short,Short,2022-09-30 22:00,19420,1,-25.00,-0.03,31175.00,0.00,575.00,0.59,300.00,0.31
966,Exit Long,Long Profit,2022-09-30 17:00,20165,1,2000.00,2.02,31200.00,0.19,2000.00,2.02,0,0.00
966,Entry Long,Long,2022-09-30 16:45,19765,1,2000.00,2.02,31200.00,0.19,2000.00,2.02,0,0.00
965,Exit Long,Long SL,2022-09-29 18:15,19150,1,250.00,0.26,29200.00,0.02,775.00,0.81,275.00,0.29
965,Entry Long,Long,2022-09-29 16:45,19100,1,250.00,0.26,29200.00,0.02,775.00,0.81,275.00,0.29
964,Exit Long,Long SL,2022-09-28 19:45,19465,1,250.00,0.26,28950.00,0.02,1350.00,1.39,375.00,0.39
964,Entry Long,Long,2022-09-28 16:45,19415,1,250.00,0.26,28950.00,0.02,1350.00,1.39,375.00,0.39
963,Exit Short,Short Profit,2022-09-27 18:00,19675,1,2025.00,2.02,28700.00,0.20,2025.00,2.02,200.00,0.20
963,Entry Short,Short,2022-09-27 17:45,20080,1,2025.00,2.02,28700.00,0.20,2025.00,2.02,200.00,0.20
962,Exit Short,Short SL,2022-09-26 19:45,19115,1,250.00,0.26,26675.00,0.02,1075.00,1.12,0,0.00
962,Entry Short,Short,2022-09-26 16:45,19165,1,250.00,0.26,26675.00,0.02,1075.00,1.12,0,0.00
961,Exit Long,Long SL,2022-09-23 19:30,18670,1,225.00,0.24,26425.00,0.02,850.00,0.91,625.00,0.67
961,Entry Long,Long,2022-09-23 16:45,18625,1,225.00,0.24,26425.00,0.02,850.00,0.91,625.00,0.67
960,Exit Long,Long Profit,2022-09-22 21:45,19435,1,1925.00,2.02,26200.00,0.19,1925.00,2.02,550.00,0.58
960,Entry Long,Long,2022-09-22 20:00,19050,1,1925.00,2.02,26200.00,0.19,1925.00,2.02,550.00,0.58
959,Exit Short,Short SL,2022-09-22 18:45,19015,1,-950.00,-1.01,24275.00,-0.09,375.00,0.40,950.00,1.01
959,Entry Short,Short,2022-09-22 17:00,18825,1,-950.00,-1.01,24275.00,-0.09,375.00,0.40,950.00,1.01
958,Exit Long,Long Profit,2022-09-21 20:00,19885,1,2050.00,2.11,25225.00,0.20,2050.00,2.11,200.00,0.21
958,Entry Long,Long,2022-09-21 19:45,19475,1,2050.00,2.11,25225.00,0.20,2050.00,2.11,200.00,0.21
957,Exit Short,Short SL,2022-09-21 19:30,19445,1,-975.00,-1.01,23175.00,-0.10,875.00,0.91,975.00,1.01
957,Entry Short,Short,2022-09-21 17:00,19250,1,-975.00,-1.01,23175.00,-0.10,875.00,0.91,975.00,1.01
956,Exit Short,Short SL,2022-09-20 20:45,18920,1,-950.00,-1.01,24150.00,-0.09,0,0.00,950.00,1.01
956,Entry Short,Short,2022-09-20 20:00,18730,1,-950.00,-1.01,24150.00,-0.09,0,0.00,950.00,1.01
955,Exit Long,Long SL,2022-09-20 18:15,19080,1,250.00,0.26,25100.00,0.02,1175.00,1.23,375.00,0.39
955,Entry Long,Long,2022-09-20 17:00,19030,1,250.00,0.26,25100.00,0.02,1175.00,1.23,375.00,0.39
954,Exit Short,Short SL,2022-09-19 20:30,19015,1,250.00,0.26,24850.00,0.02,1050.00,1.10,775.00,0.81
954,Entry Short,Short,2022-09-19 18:00,19065,1,250.00,0.26,24850.00,0.02,1050.00,1.10,775.00,0.81
953,Exit Long,Long SL,2022-09-19 17:15,19165,1,-975.00,-1.01,24600.00,-0.10,300.00,0.31,975.00,1.01
953,Entry Long,Long,2022-09-19 16:45,19360,1,-975.00,-1.01,24600.00,-0.10,300.00,0.31,975.00,1.01
952,Exit Short,Short SL,2022-09-16 20:15,19470,1,250.00,0.26,25575.00,0.02,1225.00,1.26,425.00,0.44
952,Entry Short,Short,2022-09-16 17:45,19520,1,250.00,0.26,25575.00,0.02,1225.00,1.26,425.00,0.44
951,Exit Long,Short,2022-09-16 17:45,19520,1,-950.00,-0.96,25325.00,-0.09,100.00,0.10,950.00,0.96
951,Entry Long,Long,2022-09-16 16:45,19710,1,-950.00,-0.96,25325.00,-0.09,100.00,0.10,950.00,0.96
950,Exit Short,Short SL,2022-09-15 17:30,19740,1,250.00,0.25,26275.00,0.02,1700.00,1.72,450.00,0.45
950,Entry Short,Short,2022-09-15 16:45,19790,1,250.00,0.25,26275.00,0.02,1700.00,1.72,450.00,0.45
949,Exit Short,Short Profit,2022-09-14 20:00,19680,1,2025.00,2.02,26025.00,0.20,2025.00,2.02,625.00,0.62
949,Entry Short,Short,2022-09-14 18:30,20085,1,2025.00,2.02,26025.00,0.20,2025.00,2.02,625.00,0.62
948,Exit Long,Short,2022-09-14 18:30,20085,1,-900.00,-0.89,24000.00,-0.09,225.00,0.22,975.00,0.96
948,Entry Long,Long,2022-09-14 17:00,20265,1,-900.00,-0.89,24000.00,-0.09,225.00,0.22,975.00,0.96
947,Exit Short,Short Profit,2022-09-13 18:30,20660,1,2125.00,2.02,24900.00,0.21,2125.00,2.02,75.00,0.07
947,Entry Short,Short,2022-09-13 16:45,21085,1,2125.00,2.02,24900.00,0.21,2125.00,2.02,75.00,0.07
946,Exit Short,Short SL,2022-09-12 19:15,22315,1,250.00,0.22,22775.00,0.02,1550.00,1.39,425.00,0.38
946,Entry Short,Short,2022-09-12 16:45,22365,1,250.00,0.22,22775.00,0.02,1550.00,1.39,425.00,0.38
945,Exit Long,Long SL,2022-09-09 18:00,21230,1,250.00,0.24,22525.00,0.02,1050.00,0.99,25.00,0.02
945,Entry Long,Long,2022-09-09 17:15,21180,1,250.00,0.24,22525.00,0.02,1050.00,0.99,25.00,0.02
944,Exit Long,Long SL,2022-09-08 18:00,19055,1,-975.00,-1.01,22275.00,-0.10,225.00,0.23,975.00,1.01
944,Entry Long,Long,2022-09-08 17:00,19250,1,-975.00,-1.01,22275.00,-0.10,225.00,0.23,975.00,1.01
943,Exit Long,Closing Bell,2022-09-07 22:15,18920,1,550.00,0.58,23250.00,0.05,1500.00,1.59,425.00,0.45
943,Entry Long,Long,2022-09-07 17:15,18810,1,550.00,0.58,23250.00,0.05,1500.00,1.59,425.00,0.45
942,Exit Short,Short SL,2022-09-06 19:45,18915,1,225.00,0.24,22700.00,0.02,775.00,0.82,425.00,0.45
942,Entry Short,Short,2022-09-06 19:15,18960,1,225.00,0.24,22700.00,0.02,775.00,0.82,425.00,0.45
941,Exit Long,Long SL,2022-09-06 18:15,19505,1,-1000.00,-1.01,22475.00,-0.10,325.00,0.33,1000.00,1.01
941,Entry Long,Long,2022-09-06 17:00,19705,1,-1000.00,-1.01,22475.00,-0.10,325.00,0.33,1000.00,1.01
940,Exit Short,Short SL,2022-09-01 19:15,19695,1,-975.00,-1.00,23475.00,-0.10,950.00,0.97,975.00,1.00
940,Entry Short,Short,2022-09-01 17:00,19500,1,-975.00,-1.00,23475.00,-0.10,950.00,0.97,975.00,1.00
939,Exit Short,Short SL,2022-08-29 18:00,20275,1,-1025.00,-1.02,24450.00,-0.10,75.00,0.07,1025.00,1.02
939,Entry Short,Short,2022-08-29 17:00,20070,1,-1025.00,-1.02,24450.00,-0.10,75.00,0.07,1025.00,1.02
938,Exit Short,Short Profit,2022-08-26 17:00,20730,1,2125.00,2.01,25475.00,0.21,2125.00,2.01,400.00,0.38
938,Entry Short,Short,2022-08-26 16:45,21155,1,2125.00,2.01,25475.00,0.21,2125.00,2.01,400.00,0.38
937,Exit Long,Long SL,2022-08-24 19:30,21635,1,250.00,0.23,23350.00,0.02,1575.00,1.46,200.00,0.19
937,Entry Long,Long,2022-08-24 17:30,21585,1,250.00,0.23,23350.00,0.02,1575.00,1.46,200.00,0.19
936,Exit Short,Short SL,2022-08-23 17:15,21485,1,250.00,0.23,23100.00,0.02,950.00,0.88,25.00,0.02
936,Entry Short,Short,2022-08-23 16:45,21535,1,250.00,0.23,23100.00,0.02,950.00,0.88,25.00,0.02
935,Exit Short,Short SL,2022-08-22 21:15,21020,1,250.00,0.24,22850.00,0.02,975.00,0.93,175.00,0.17
935,Entry Short,Short,2022-08-22 20:15,21070,1,250.00,0.24,22850.00,0.02,975.00,0.93,175.00,0.17
934,Exit Long,Long SL,2022-08-22 20:00,21040,1,-1075.00,-1.01,22600.00,-0.11,975.00,0.92,1075.00,1.01
934,Entry Long,Long,2022-08-22 17:45,21255,1,-1075.00,-1.01,22600.00,-0.11,975.00,0.92,1075.00,1.01
933,Exit Long,Long SL,2022-08-19 19:00,21440,1,250.00,0.23,23675.00,0.02,875.00,0.82,0,0.00
933,Entry Long,Long,2022-08-19 18:30,21390,1,250.00,0.23,23675.00,0.02,875.00,0.82,0,0.00
932,Exit Short,Long,2022-08-19 18:30,21390,1,-675.00,-0.64,23425.00,-0.07,350.00,0.33,1000.00,0.94
932,Entry Short,Short,2022-08-19 17:00,21255,1,-675.00,-0.64,23425.00,-0.07,350.00,0.33,1000.00,0.94
931,Exit Short,Closing Bell,2022-08-18 22:15,23370,1,-375.00,-0.32,24100.00,-0.04,425.00,0.36,650.00,0.56
931,Entry Short,Short,2022-08-18 18:30,23295,1,-375.00,-0.32,24100.00,-0.04,425.00,0.36,650.00,0.56
930,Exit Long,Long SL,2022-08-17 21:15,23210,1,-1175.00,-1.00,24475.00,-0.11,875.00,0.75,1175.00,1.00
930,Entry Long,Long,2022-08-17 20:00,23445,1,-1175.00,-1.00,24475.00,-0.11,875.00,0.75,1175.00,1.00
929,Exit Short,Long,2022-08-17 20:00,23445,1,-775.00,-0.67,25650.00,-0.08,50.00,0.04,850.00,0.73
929,Entry Short,Short,2022-08-17 17:00,23290,1,-775.00,-0.67,25650.00,-0.08,50.00,0.04,850.00,0.73
928,Exit Long,Long SL,2022-08-16 20:45,23740,1,-1200.00,-1.00,26425.00,-0.12,375.00,0.31,1200.00,1.00
928,Entry Long,Long,2022-08-16 20:15,23980,1,-1200.00,-1.00,26425.00,-0.12,375.00,0.31,1200.00,1.00
927,Exit Short,Short SL,2022-08-16 17:45,23920,1,-1200.00,-1.01,27625.00,-0.12,200.00,0.17,1200.00,1.01
927,Entry Short,Short,2022-08-16 17:00,23680,1,-1200.00,-1.01,27625.00,-0.12,200.00,0.17,1200.00,1.01
926,Exit Short,Closing Bell,2022-08-11 22:15,24165,1,1800.00,1.47,28825.00,0.18,2100.00,1.71,650.00,0.53
926,Entry Short,Short,2022-08-11 16:45,24525,1,1800.00,1.47,28825.00,0.18,2100.00,1.71,650.00,0.53
925,Exit Short,Closing Bell,2022-08-10 22:15,23670,1,700.00,0.59,27025.00,0.07,1450.00,1.22,75.00,0.06
925,Entry Short,Short,2022-08-10 20:30,23810,1,700.00,0.59,27025.00,0.07,1450.00,1.22,75.00,0.06
924,Exit Long,Long SL,2022-08-10 20:15,23800,1,-1225.00,-1.02,26325.00,-0.12,525.00,0.44,1225.00,1.02
924,Entry Long,Long,2022-08-10 16:45,24045,1,-1225.00,-1.02,26325.00,-0.12,525.00,0.44,1225.00,1.02
923,Exit Long,Closing Bell,2022-08-09 22:15,23085,1,150.00,0.13,27550.00,0.01,475.00,0.41,500.00,0.43
923,Entry Long,Long,2022-08-09 16:45,23055,1,150.00,0.13,27550.00,0.01,475.00,0.41,500.00,0.43
922,Exit Short,Short Profit,2022-08-05 20:45,22770,1,2325.00,2.00,27400.00,0.23,2325.00,2.00,75.00,0.06
922,Entry Short,Short,2022-08-05 17:00,23235,1,2325.00,2.00,27400.00,0.23,2325.00,2.00,75.00,0.06
921,Exit Short,Closing Bell,2022-08-04 22:15,22485,1,1875.00,1.64,25075.00,0.18,2275.00,1.99,800.00,0.70
921,Entry Short,Short,2022-08-04 16:45,22860,1,1875.00,1.64,25075.00,0.18,2275.00,1.99,800.00,0.70
920,Exit Long,Long SL,2022-08-03 19:45,23550,1,250.00,0.21,23200.00,0.02,725.00,0.62,125.00,0.11
920,Entry Long,Long,2022-08-03 18:45,23500,1,250.00,0.21,23200.00,0.02,725.00,0.62,125.00,0.11
919,Exit Short,Long,2022-08-03 18:45,23500,1,-950.00,-0.82,22950.00,-0.09,50.00,0.04,1100.00,0.94
919,Entry Short,Short,2022-08-03 16:45,23310,1,-950.00,-0.82,22950.00,-0.09,50.00,0.04,1100.00,0.94
918,Exit Long,Long SL,2022-08-02 19:45,23210,1,250.00,0.22,23900.00,0.02,1725.00,1.49,250.00,0.22
918,Entry Long,Long,2022-08-02 18:15,23160,1,250.00,0.22,23900.00,0.02,1725.00,1.49,250.00,0.22
917,Exit Short,Short SL,2022-08-01 18:30,23335,1,250.00,0.21,23650.00,0.02,700.00,0.60,300.00,0.26
917,Entry Short,Short,2022-08-01 17:45,23385,1,250.00,0.21,23650.00,0.02,700.00,0.60,300.00,0.26
916,Exit Short,Short SL,2022-07-29 18:45,23965,1,250.00,0.21,23400.00,0.02,1425.00,1.19,675.00,0.56
916,Entry Short,Short,2022-07-29 17:30,24015,1,250.00,0.21,23400.00,0.02,1425.00,1.19,675.00,0.56
915,Exit Long,Long Profit,2022-07-28 17:15,23540,1,2325.00,2.02,23150.00,0.23,2325.00,2.02,0,0.00
915,Entry Long,Long,2022-07-28 16:45,23075,1,2325.00,2.02,23150.00,0.23,2325.00,2.02,0,0.00
914,Exit Short,Short SL,2022-07-26 19:00,21000,1,-1050.00,-1.01,20825.00,-0.10,375.00,0.36,1050.00,1.01
914,Entry Short,Short,2022-07-26 17:30,20790,1,-1050.00,-1.01,20825.00,-0.10,375.00,0.36,1050.00,1.01
913,Exit Long,Short,2022-07-26 17:30,20790,1,-750.00,-0.72,21875.00,-0.07,50.00,0.05,975.00,0.93
913,Entry Long,Long,2022-07-26 17:00,20940,1,-750.00,-0.72,21875.00,-0.07,50.00,0.05,975.00,0.93
912,Exit Short,Short SL,2022-07-25 21:45,21870,1,-1100.00,-1.02,22625.00,-0.11,350.00,0.32,1100.00,1.02
912,Entry Short,Short,2022-07-25 21:15,21650,1,-1100.00,-1.02,22625.00,-0.11,350.00,0.32,1100.00,1.02
911,Exit Long,Long SL,2022-07-25 19:45,21930,1,250.00,0.23,23725.00,0.02,775.00,0.71,750.00,0.69
911,Entry Long,Long,2022-07-25 17:00,21880,1,250.00,0.23,23725.00,0.02,775.00,0.71,750.00,0.69
910,Exit Short,Short Profit,2022-07-22 19:30,22935,1,2350.00,2.01,23475.00,0.23,2350.00,2.01,0,0.00
910,Entry Short,Short,2022-07-22 17:30,23405,1,2350.00,2.01,23475.00,0.23,2350.00,2.01,0,0.00
909,Exit Long,Long SL,2022-07-22 17:15,23445,1,-1200.00,-1.01,21125.00,-0.12,0,0.00,1200.00,1.01
909,Entry Long,Long,2022-07-22 17:00,23685,1,-1200.00,-1.01,21125.00,-0.12,0,0.00,1200.00,1.01
908,Exit Long,Long SL,2022-07-21 18:45,22995,1,200.00,0.17,22325.00,0.02,1300.00,1.13,25.00,0.02
908,Entry Long,Long,2022-07-21 18:15,22955,1,200.00,0.17,22325.00,0.02,1300.00,1.13,25.00,0.02
907,Exit Short,Short SL,2022-07-20 19:30,23665,1,-25.00,-0.02,22125.00,0.00,1025.00,0.87,700.00,0.59
907,Entry Short,Short,2022-07-20 18:45,23660,1,-25.00,-0.02,22125.00,0.00,1025.00,0.87,700.00,0.59
906,Exit Long,Long SL,2022-07-20 18:15,23995,1,-1225.00,-1.01,22150.00,-0.12,300.00,0.25,1225.00,1.01
906,Entry Long,Long,2022-07-20 17:00,24240,1,-1225.00,-1.01,22150.00,-0.12,300.00,0.25,1225.00,1.01
905,Exit Long,Long Profit,2022-07-19 17:00,22825,1,2250.00,2.01,23375.00,0.22,2250.00,2.01,250.00,0.22
905,Entry Long,Long,2022-07-19 16:45,22375,1,2250.00,2.01,23375.00,0.22,2250.00,2.01,250.00,0.22
904,Exit Short,Short Profit,2022-07-18 21:45,21435,1,2200.00,2.01,21125.00,0.22,2200.00,2.01,600.00,0.55
904,Entry Short,Short,2022-07-18 20:00,21875,1,2200.00,2.01,21125.00,0.22,2200.00,2.01,600.00,0.55
903,Exit Long,Long Profit,2022-07-18 17:45,22600,1,2225.00,2.01,18925.00,0.22,2225.00,2.01,300.00,0.27
903,Entry Long,Long,2022-07-18 16:45,22155,1,2225.00,2.01,18925.00,0.22,2225.00,2.01,300.00,0.27
902,Exit Long,Closing Bell,2022-07-15 22:15,21115,1,400.00,0.38,16700.00,0.04,875.00,0.83,400.00,0.38
902,Entry Long,Long,2022-07-15 21:00,21035,1,400.00,0.38,16700.00,0.04,875.00,0.83,400.00,0.38
901,Exit Short,Short SL,2022-07-15 18:45,20740,1,250.00,0.24,16300.00,0.02,775.00,0.75,50.00,0.05
901,Entry Short,Short,2022-07-15 18:00,20790,1,250.00,0.24,16300.00,0.02,775.00,0.75,50.00,0.05
900,Exit Long,Long SL,2022-07-13 18:00,19330,1,-1000.00,-1.02,16050.00,-0.10,675.00,0.69,1000.00,1.02
900,Entry Long,Long,2022-07-13 16:45,19530,1,-1000.00,-1.02,16050.00,-0.10,675.00,0.69,1000.00,1.02
899,Exit Short,Short Profit,2022-07-12 21:15,19265,1,1975.00,2.01,17050.00,0.19,1975.00,2.01,50.00,0.05
899,Entry Short,Short,2022-07-12 21:00,19660,1,1975.00,2.01,17050.00,0.19,1975.00,2.01,50.00,0.05
898,Exit Long,Long SL,2022-07-12 20:45,19680,1,-1000.00,-1.01,15075.00,-0.10,425.00,0.43,1000.00,1.01
898,Entry Long,Long,2022-07-12 17:00,19880,1,-1000.00,-1.01,15075.00,-0.10,425.00,0.43,1000.00,1.01
897,Exit Long,Long SL,2022-07-11 21:00,20470,1,250.00,0.24,16075.00,0.02,1325.00,1.30,600.00,0.59
897,Entry Long,Long,2022-07-11 16:45,20420,1,250.00,0.24,16075.00,0.02,1325.00,1.30,600.00,0.59
896,Exit Long,Long Profit,2022-07-08 17:30,22080,1,2175.00,2.01,15825.00,0.21,2175.00,2.01,150.00,0.14
896,Entry Long,Long,2022-07-08 16:45,21645,1,2175.00,2.01,15825.00,0.21,2175.00,2.01,150.00,0.14
895,Exit Long,Long SL,2022-07-07 19:00,20960,1,250.00,0.24,13650.00,0.02,1400.00,1.34,325.00,0.31
895,Entry Long,Long,2022-07-07 16:45,20910,1,250.00,0.24,13650.00,0.02,1400.00,1.34,325.00,0.31
894,Exit Long,Long SL,2022-07-06 21:45,20245,1,250.00,0.25,13400.00,0.02,1275.00,1.26,975.00,0.97
894,Entry Long,Long,2022-07-06 16:45,20195,1,250.00,0.25,13400.00,0.02,1275.00,1.26,975.00,0.97
893,Exit Long,Long Profit,2022-07-05 20:30,19890,1,1950.00,2.00,13150.00,0.19,1950.00,2.00,125.00,0.13
893,Entry Long,Long,2022-07-05 18:15,19500,1,1950.00,2.00,13150.00,0.19,1950.00,2.00,125.00,0.13
892,Exit Short,Short SL,2022-07-05 18:00,19500,1,-975.00,-1.01,11200.00,-0.10,0,0.00,975.00,1.01
892,Entry Short,Short,2022-07-05 17:15,19305,1,-975.00,-1.01,11200.00,-0.10,0,0.00,975.00,1.01
891,Exit Long,Long SL,2022-07-04 18:15,19665,1,-1000.00,-1.01,12175.00,-0.10,175.00,0.18,1000.00,1.01
891,Entry Long,Long,2022-07-04 17:15,19865,1,-1000.00,-1.01,12175.00,-0.10,175.00,0.18,1000.00,1.01
890,Exit Long,Long SL,2022-07-01 21:15,19225,1,-975.00,-1.00,13175.00,-0.10,375.00,0.39,975.00,1.00
890,Entry Long,Long,2022-07-01 19:45,19420,1,-975.00,-1.00,13175.00,-0.10,375.00,0.39,975.00,1.00
889,Exit Short,Short SL,2022-07-01 18:45,19400,1,-975.00,-1.02,14150.00,-0.10,50.00,0.05,975.00,1.02
889,Entry Short,Short,2022-07-01 18:00,19205,1,-975.00,-1.02,14150.00,-0.10,50.00,0.05,975.00,1.02
888,Exit Long,Closing Bell,2022-06-29 22:15,20295,1,950.00,0.95,15125.00,0.09,1500.00,1.49,200.00,0.20
888,Entry Long,Long,2022-06-29 21:30,20105,1,950.00,0.95,15125.00,0.09,1500.00,1.49,200.00,0.20
887,Exit Short,Long,2022-06-29 21:30,20105,1,-700.00,-0.70,14175.00,-0.07,475.00,0.48,825.00,0.83
887,Entry Short,Short,2022-06-29 18:30,19965,1,-700.00,-0.70,14175.00,-0.07,475.00,0.48,825.00,0.83
886,Exit Short,Short SL,2022-06-28 18:30,20670,1,250.00,0.24,14875.00,0.02,1225.00,1.18,425.00,0.41
886,Entry Short,Short,2022-06-28 16:45,20720,1,250.00,0.24,14875.00,0.02,1225.00,1.18,425.00,0.41
885,Exit Long,Long SL,2022-06-27 20:00,20545,1,-1050.00,-1.01,14625.00,-0.10,125.00,0.12,1050.00,1.01
885,Entry Long,Long,2022-06-27 17:00,20755,1,-1050.00,-1.01,14625.00,-0.10,125.00,0.12,1050.00,1.01
884,Exit Short,Short SL,2022-06-24 19:00,21055,1,250.00,0.24,15675.00,0.02,1500.00,1.42,175.00,0.17
884,Entry Short,Short,2022-06-24 16:45,21105,1,250.00,0.24,15675.00,0.02,1500.00,1.42,175.00,0.17
883,Exit Short,Short SL,2022-06-23 21:00,20480,1,-1025.00,-1.01,15425.00,-0.10,850.00,0.84,1025.00,1.01
883,Entry Short,Short,2022-06-23 17:45,20275,1,-1025.00,-1.01,15425.00,-0.10,850.00,0.84,1025.00,1.01
882,Exit Long,Long SL,2022-06-23 17:30,20300,1,-1050.00,-1.02,16450.00,-0.10,350.00,0.34,1050.00,1.02
882,Entry Long,Long,2022-06-23 16:45,20510,1,-1050.00,-1.02,16450.00,-0.10,350.00,0.34,1050.00,1.02
881,Exit Short,Short Profit,2022-06-22 17:30,20280,1,2075.00,2.01,17500.00,0.20,2075.00,2.01,0,0.00
881,Entry Short,Short,2022-06-22 17:00,20695,1,2075.00,2.01,17500.00,0.20,2075.00,2.01,0,0.00
880,Exit Short,Short Profit,2022-06-21 21:45,20945,1,2150.00,2.01,15425.00,0.21,2150.00,2.01,700.00,0.65
880,Entry Short,Short,2022-06-21 17:45,21375,1,2150.00,2.01,15425.00,0.21,2150.00,2.01,700.00,0.65
879,Exit Long,Long SL,2022-06-21 17:30,21340,1,-1100.00,-1.02,13275.00,-0.11,775.00,0.72,1100.00,1.02
879,Entry Long,Long,2022-06-21 16:45,21560,1,-1100.00,-1.02,13275.00,-0.11,775.00,0.72,1100.00,1.02
878,Exit Short,Short Profit,2022-06-20 19:45,20065,1,2050.00,2.00,14375.00,0.20,2050.00,2.00,275.00,0.27
878,Entry Short,Short,2022-06-20 18:30,20475,1,2050.00,2.00,14375.00,0.20,2050.00,2.00,275.00,0.27
877,Exit Long,Long SL,2022-06-20 18:15,20520,1,-1050.00,-1.01,12325.00,-0.10,1525.00,1.47,1050.00,1.01
877,Entry Long,Long,2022-06-20 16:45,20730,1,-1050.00,-1.01,12325.00,-0.10,1525.00,1.47,1050.00,1.01
876,Exit Long,Long SL,2022-06-17 18:30,20635,1,125.00,0.12,13375.00,0.01,675.00,0.66,225.00,0.22
876,Entry Long,Long,2022-06-17 18:00,20610,1,125.00,0.12,13375.00,0.01,675.00,0.66,225.00,0.22
