Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
1136,Entry Long,Long,2021-05-16 16:00,48956,1,-490.00,-1.00,-7907.00,-0.05,0,0.00,490.00,1.00
1135,Exit Long,Long SL,2021-05-15 17:45,48953,1,-495.00,-1.00,-7417.00,-0.05,195.00,0.39,495.00,1.00
1135,Entry Long,Long,2021-05-15 17:00,49448,1,-495.00,-1.00,-7417.00,-0.05,195.00,0.39,495.00,1.00
1134,Exit Long,Long SL,2021-05-14 18:15,51083,1,50.00,0.10,-6922.00,0.01,539.00,1.06,475.00,0.93
1134,Entry Long,Long,2021-05-14 16:00,51033,1,50.00,0.10,-6922.00,0.01,539.00,1.06,475.00,0.93
1133,Exit Long,Long SL,2021-05-13 16:30,50326,1,-509.00,-1.00,-6972.00,-0.05,0,0.00,509.00,1.00
1133,Entry Long,Long,2021-05-13 16:15,50835,1,-509.00,-1.00,-6972.00,-0.05,0,0.00,509.00,1.00
1132,Exit Long,Long SL,2021-05-12 16:45,56310,1,-569.00,-1.00,-6463.00,-0.06,121.00,0.21,569.00,1.00
1132,Entry Long,Long,2021-05-12 16:00,56879,1,-569.00,-1.00,-6463.00,-0.06,121.00,0.21,569.00,1.00
1131,Exit Long,Long SL,2021-05-11 18:15,55870,1,50.00,0.09,-5894.00,0.01,762.00,1.37,244.00,0.44
1131,Entry Long,Long,2021-05-11 16:00,55820,1,50.00,0.09,-5894.00,0.01,762.00,1.37,244.00,0.44
1130,Exit Long,Long SL,2021-05-10 18:45,57805,1,-584.00,-1.00,-5944.00,-0.06,275.00,0.47,584.00,1.00
1130,Entry Long,Long,2021-05-10 18:00,58389,1,-584.00,-1.00,-5944.00,-0.06,275.00,0.47,584.00,1.00
1129,Exit Long,Long SL,2021-05-09 16:45,57306,1,50.00,0.09,-5360.00,0.01,248.00,0.43,30.00,0.05
1129,Entry Long,Long,2021-05-09 16:00,57256,1,50.00,0.09,-5360.00,0.01,248.00,0.43,30.00,0.05
1128,Exit Long,Long Profit,2021-05-07 19:00,58675,1,1151.00,2.00,-5410.00,0.12,1151.00,2.00,300.00,0.52
1128,Entry Long,Long,2021-05-07 17:15,57524,1,1151.00,2.00,-5410.00,0.12,1151.00,2.00,300.00,0.52
1127,Exit Long,Long SL,2021-05-05 16:15,55765,1,-564.00,-1.00,-6561.00,-0.06,62.00,0.11,579.00,1.03
1127,Entry Long,Long,2021-05-05 16:00,56329,1,-564.00,-1.00,-6561.00,-0.06,62.00,0.11,579.00,1.03
1126,Exit Long,Closing Bell,2021-05-02 19:15,56694,1,-202.00,-0.36,-5997.00,-0.02,138.00,0.24,525.00,0.92
1126,Entry Long,Long,2021-05-02 16:15,56896,1,-202.00,-0.36,-5997.00,-0.02,138.00,0.24,525.00,0.92
1125,Exit Long,Long SL,2021-04-30 17:00,56023,1,4.00,0.01,-5795.00,0.00,344.00,0.61,237.00,0.42
1125,Entry Long,Long,2021-04-30 16:00,56019,1,4.00,0.01,-5795.00,0.00,344.00,0.61,237.00,0.42
1124,Exit Long,Long SL,2021-04-27 18:45,54725,1,-553.00,-1.00,-5799.00,-0.06,107.00,0.19,553.00,1.00
1124,Entry Long,Long,2021-04-27 17:45,55278,1,-553.00,-1.00,-5799.00,-0.06,107.00,0.19,553.00,1.00
1123,Exit Long,Long SL,2021-04-24 18:15,49949,1,-21.00,-0.04,-5246.00,0.00,419.00,0.84,44.00,0.09
1123,Entry Long,Long,2021-04-24 17:45,49970,1,-21.00,-0.04,-5246.00,0.00,419.00,0.84,44.00,0.09
1122,Exit Long,Long SL,2021-04-23 17:00,49223,1,50.00,0.10,-5225.00,0.01,813.00,1.65,314.00,0.64
1122,Entry Long,Long,2021-04-23 16:00,49173,1,50.00,0.10,-5225.00,0.01,813.00,1.65,314.00,0.64
1121,Exit Long,Long SL,2021-04-21 19:00,55658,1,-563.00,-1.00,-5275.00,-0.06,178.00,0.32,563.00,1.00
1121,Entry Long,Long,2021-04-21 16:45,56221,1,-563.00,-1.00,-5275.00,-0.06,178.00,0.32,563.00,1.00
1120,Exit Long,Long SL,2021-04-20 16:30,55841,1,-565.00,-1.00,-4712.00,-0.06,137.00,0.24,565.00,1.00
1120,Entry Long,Long,2021-04-20 16:00,56406,1,-565.00,-1.00,-4712.00,-0.06,137.00,0.24,565.00,1.00
1119,Exit Long,Long SL,2021-04-18 16:45,55268,1,-559.00,-1.00,-4147.00,-0.06,73.00,0.13,559.00,1.00
1119,Entry Long,Long,2021-04-18 16:30,55827,1,-559.00,-1.00,-4147.00,-0.06,73.00,0.13,559.00,1.00
1118,Exit Long,Long SL,2021-04-16 18:15,61526,1,50.00,0.08,-3588.00,0.01,347.00,0.56,197.00,0.32
1118,Entry Long,Long,2021-04-16 16:30,61476,1,50.00,0.08,-3588.00,0.01,347.00,0.56,197.00,0.32
1117,Exit Long,Long SL,2021-04-11 17:30,59553,1,50.00,0.08,-3638.00,0.01,217.00,0.36,61.00,0.10
1117,Entry Long,Long,2021-04-11 16:45,59503,1,50.00,0.08,-3638.00,0.01,217.00,0.36,61.00,0.10
1116,Exit Long,Closing Bell,2021-04-08 19:15,57723,1,-61.00,-0.11,-3688.00,-0.01,166.00,0.29,220.00,0.38
1116,Entry Long,Long,2021-04-08 16:30,57784,1,-61.00,-0.11,-3688.00,-0.01,166.00,0.29,220.00,0.38
1115,Exit Long,Long SL,2021-04-07 17:30,56292,1,-569.00,-1.00,-3627.00,-0.06,106.00,0.19,569.00,1.00
1115,Entry Long,Long,2021-04-07 16:30,56861,1,-569.00,-1.00,-3627.00,-0.06,106.00,0.19,569.00,1.00
1114,Exit Long,Long SL,2021-04-02 17:30,59427,1,50.00,0.08,-3058.00,0.01,269.00,0.45,24.00,0.04
1114,Entry Long,Long,2021-04-02 17:00,59377,1,50.00,0.08,-3058.00,0.01,269.00,0.45,24.00,0.04
1113,Exit Long,Long SL,2021-03-31 18:45,59144,1,-56.00,-0.09,-3108.00,-0.01,467.00,0.79,499.00,0.84
1113,Entry Long,Long,2021-03-31 17:15,59200,1,-56.00,-0.09,-3108.00,-0.01,467.00,0.79,499.00,0.84
1112,Exit Long,Long SL,2021-03-27 16:45,54801,1,50.00,0.09,-3052.00,0.01,309.00,0.56,323.00,0.59
1112,Entry Long,Long,2021-03-27 15:00,54751,1,50.00,0.09,-3052.00,0.01,309.00,0.56,323.00,0.59
1111,Exit Long,Long SL,2021-03-26 16:15,53370,1,15.00,0.03,-3102.00,0.00,236.00,0.44,198.00,0.37
1111,Entry Long,Long,2021-03-26 15:00,53355,1,15.00,0.03,-3102.00,0.00,236.00,0.44,198.00,0.37
1110,Exit Long,Long SL,2021-03-21 17:00,56936,1,-576.00,-1.00,-3117.00,-0.06,88.00,0.15,576.00,1.00
1110,Entry Long,Long,2021-03-21 16:15,57512,1,-576.00,-1.00,-3117.00,-0.06,88.00,0.15,576.00,1.00
1109,Exit Long,Long SL,2021-03-19 17:00,58774,1,50.00,0.09,-2541.00,0.01,476.00,0.81,220.00,0.37
1109,Entry Long,Long,2021-03-19 15:45,58724,1,50.00,0.09,-2541.00,0.01,476.00,0.81,220.00,0.37
1108,Exit Long,Closing Bell,2021-03-17 18:15,55215,1,-322.00,-0.58,-2591.00,-0.03,26.00,0.05,345.00,0.62
1108,Entry Long,Long,2021-03-17 17:30,55537,1,-322.00,-0.58,-2591.00,-0.03,26.00,0.05,345.00,0.62
1107,Exit Long,Closing Bell,2021-03-16 18:15,55573,1,-365.00,-0.65,-2269.00,-0.04,26.00,0.05,488.00,0.87
1107,Entry Long,Long,2021-03-16 17:15,55938,1,-365.00,-0.65,-2269.00,-0.04,26.00,0.05,488.00,0.87
1106,Exit Long,Long SL,2021-03-15 15:30,56571,1,-572.00,-1.00,-1904.00,-0.06,148.00,0.26,572.00,1.00
1106,Entry Long,Long,2021-03-15 15:15,57143,1,-572.00,-1.00,-1904.00,-0.06,148.00,0.26,572.00,1.00
1105,Exit Long,Long SL,2021-03-14 16:30,59717,1,-604.00,-1.00,-1332.00,-0.06,170.00,0.28,604.00,1.00
1105,Entry Long,Long,2021-03-14 15:15,60321,1,-604.00,-1.00,-1332.00,-0.06,170.00,0.28,604.00,1.00
1104,Exit Long,Closing Bell,2021-03-13 18:15,59838,1,-97.00,-0.16,-728.00,-0.01,159.00,0.27,590.00,0.98
1104,Entry Long,Long,2021-03-13 15:00,59935,1,-97.00,-0.16,-728.00,-0.01,159.00,0.27,590.00,0.98
1103,Exit Long,Long Profit,2021-03-12 16:45,56798,1,1114.00,2.00,-631.00,0.11,1114.00,2.00,338.00,0.61
1103,Entry Long,Long,2021-03-12 15:00,55684,1,1114.00,2.00,-631.00,0.11,1114.00,2.00,338.00,0.61
1102,Exit Long,Long SL,2021-03-11 15:30,56936,1,17.00,0.03,-1745.00,0.00,312.00,0.55,179.00,0.31
1102,Entry Long,Long,2021-03-11 15:00,56919,1,17.00,0.03,-1745.00,0.00,312.00,0.55,179.00,0.31
1101,Exit Long,Long SL,2021-03-10 17:30,56334,1,24.00,0.04,-1762.00,0.00,205.00,0.36,506.00,0.90
1101,Entry Long,Long,2021-03-10 15:00,56310,1,24.00,0.04,-1762.00,0.00,205.00,0.36,506.00,0.90
1100,Exit Long,Long SL,2021-03-09 16:15,54205,1,-548.00,-1.00,-1786.00,-0.05,34.00,0.06,548.00,1.00
1100,Entry Long,Long,2021-03-09 15:00,54753,1,-548.00,-1.00,-1786.00,-0.05,34.00,0.06,548.00,1.00
1099,Exit Long,Long SL,2021-03-08 17:30,50670,1,-512.00,-1.00,-1238.00,-0.05,92.00,0.18,512.00,1.00
1099,Entry Long,Long,2021-03-08 16:45,51182,1,-512.00,-1.00,-1238.00,-0.05,92.00,0.18,512.00,1.00
1098,Exit Long,Long SL,2021-03-06 16:15,47536,1,50.00,0.11,-726.00,0.01,227.00,0.48,149.00,0.31
1098,Entry Long,Long,2021-03-06 15:15,47486,1,50.00,0.11,-726.00,0.01,227.00,0.48,149.00,0.31
1097,Exit Long,Long SL,2021-03-05 15:45,48300,1,50.00,0.10,-776.00,0.01,538.00,1.12,0,0.00
1097,Entry Long,Long,2021-03-05 15:15,48250,1,50.00,0.10,-776.00,0.01,538.00,1.12,0,0.00
1096,Exit Long,Long SL,2021-03-04 16:00,49432,1,-271.00,-0.55,-826.00,-0.03,937.00,1.89,431.00,0.87
1096,Entry Long,Long,2021-03-04 15:30,49703,1,-271.00,-0.55,-826.00,-0.03,937.00,1.89,431.00,0.87
1095,Exit Long,Long SL,2021-03-02 15:45,49364,1,20.00,0.04,-555.00,0.00,391.00,0.79,39.00,0.08
1095,Entry Long,Long,2021-03-02 15:15,49344,1,20.00,0.04,-555.00,0.00,391.00,0.79,39.00,0.08
1094,Exit Long,Long SL,2021-03-01 16:00,48138,1,-134.00,-0.28,-575.00,-0.01,366.00,0.76,134.00,0.28
1094,Entry Long,Long,2021-03-01 15:30,48272,1,-134.00,-0.28,-575.00,-0.01,366.00,0.76,134.00,0.28
1093,Exit Long,Long SL,2021-02-26 16:00,46889,1,50.00,0.11,-441.00,0.01,611.00,1.30,33.00,0.07
1093,Entry Long,Long,2021-02-26 15:30,46839,1,50.00,0.11,-441.00,0.01,611.00,1.30,33.00,0.07
1092,Exit Long,Long SL,2021-02-24 17:45,49349,1,-499.00,-1.00,-491.00,-0.05,307.00,0.62,499.00,1.00
1092,Entry Long,Long,2021-02-24 17:00,49848,1,-499.00,-1.00,-491.00,-0.05,307.00,0.62,499.00,1.00
1091,Exit Long,Long SL,2021-02-23 15:30,48473,1,-490.00,-1.00,8.00,-0.05,21.00,0.04,490.00,1.00
1091,Entry Long,Long,2021-02-23 15:15,48963,1,-490.00,-1.00,8.00,-0.05,21.00,0.04,490.00,1.00
1090,Exit Long,Long SL,2021-02-22 16:15,53108,1,-537.00,-1.00,498.00,-0.05,534.00,1.00,573.00,1.07
1090,Entry Long,Long,2021-02-22 16:00,53645,1,-537.00,-1.00,498.00,-0.05,534.00,1.00,573.00,1.07
1089,Exit Long,Long Profit,2021-02-19 16:45,53848,1,1056.00,2.00,1035.00,0.11,1056.00,2.00,151.00,0.29
1089,Entry Long,Long,2021-02-19 15:00,52792,1,1056.00,2.00,1035.00,0.11,1056.00,2.00,151.00,0.29
1088,Exit Long,Long SL,2021-02-18 16:15,52017,1,-114.00,-0.22,-21.00,-0.01,159.00,0.31,299.00,0.57
1088,Entry Long,Long,2021-02-18 15:45,52131,1,-114.00,-0.22,-21.00,-0.01,159.00,0.31,299.00,0.57
1087,Exit Long,Long SL,2021-02-17 16:30,51205,1,50.00,0.10,93.00,0.00,488.00,0.95,428.00,0.84
1087,Entry Long,Long,2021-02-17 15:00,51155,1,50.00,0.10,93.00,0.00,488.00,0.95,428.00,0.84
1086,Exit Long,Closing Bell,2021-02-15 18:15,48587,1,410.00,0.85,43.00,0.04,596.00,1.24,18.00,0.04
1086,Entry Long,Long,2021-02-15 17:15,48177,1,410.00,0.85,43.00,0.04,596.00,1.24,18.00,0.04
1085,Exit Long,Closing Bell,2021-02-13 18:15,47036,1,-163.00,-0.35,-367.00,-0.02,211.00,0.45,278.00,0.59
1085,Entry Long,Long,2021-02-13 16:15,47199,1,-163.00,-0.35,-367.00,-0.02,211.00,0.45,278.00,0.59
1084,Exit Long,Long SL,2021-02-10 15:30,45401,1,-505.00,-1.10,-204.00,-0.05,52.00,0.11,628.00,1.37
1084,Entry Long,Long,2021-02-10 15:15,45906,1,-505.00,-1.10,-204.00,-0.05,52.00,0.11,628.00,1.37
1083,Exit Long,Long SL,2021-02-09 16:15,46378,1,50.00,0.11,301.00,0.00,409.00,0.88,228.00,0.49
1083,Entry Long,Long,2021-02-09 15:00,46328,1,50.00,0.11,301.00,0.00,409.00,0.88,228.00,0.49
1082,Exit Long,Long SL,2021-02-05 16:45,37952,1,-384.00,-1.00,251.00,-0.04,24.00,0.06,384.00,1.00
1082,Entry Long,Long,2021-02-05 15:00,38336,1,-384.00,-1.00,251.00,-0.04,24.00,0.06,384.00,1.00
1081,Exit Long,Long SL,2021-02-04 15:30,37251,1,-377.00,-1.00,635.00,-0.04,122.00,0.32,377.00,1.00
1081,Entry Long,Long,2021-02-04 15:00,37628,1,-377.00,-1.00,635.00,-0.04,122.00,0.32,377.00,1.00
1080,Exit Long,Closing Bell,2021-02-03 18:15,37118,1,302.00,0.82,1012.00,0.03,463.00,1.26,153.00,0.42
1080,Entry Long,Long,2021-02-03 16:30,36816,1,302.00,0.82,1012.00,0.03,463.00,1.26,153.00,0.42
1079,Exit Long,Closing Bell,2021-02-02 18:15,34909,1,-156.00,-0.44,710.00,-0.02,28.00,0.08,214.00,0.61
1079,Entry Long,Long,2021-02-02 17:45,35065,1,-156.00,-0.44,710.00,-0.02,28.00,0.08,214.00,0.61
1078,Exit Long,Long SL,2021-01-30 17:00,33929,1,-343.00,-1.00,866.00,-0.03,256.00,0.75,343.00,1.00
1078,Entry Long,Long,2021-01-30 15:00,34272,1,-343.00,-1.00,866.00,-0.03,256.00,0.75,343.00,1.00
1077,Exit Long,Long SL,2021-01-29 15:15,37986,1,-384.00,-1.00,1209.00,-0.04,151.00,0.39,547.00,1.43
1077,Entry Long,Long,2021-01-29 15:00,38370,1,-384.00,-1.00,1209.00,-0.04,151.00,0.39,547.00,1.43
1076,Exit Long,Long SL,2021-01-28 15:30,31816,1,18.00,0.06,1593.00,0.00,372.00,1.17,154.00,0.48
1076,Entry Long,Long,2021-01-28 15:00,31798,1,18.00,0.06,1593.00,0.00,372.00,1.17,154.00,0.48
1075,Exit Long,Long SL,2021-01-27 17:45,30692,1,-132.00,-0.43,1575.00,-0.01,183.00,0.59,224.00,0.73
1075,Entry Long,Long,2021-01-27 17:15,30824,1,-132.00,-0.43,1575.00,-0.01,183.00,0.59,224.00,0.73
1074,Exit Long,Long SL,2021-01-26 15:15,31468,1,-318.00,-1.00,1707.00,-0.03,21.00,0.07,318.00,1.00
1074,Entry Long,Long,2021-01-26 15:00,31786,1,-318.00,-1.00,1707.00,-0.03,21.00,0.07,318.00,1.00
1073,Exit Long,Long SL,2021-01-25 15:45,34444,1,-348.00,-1.00,2025.00,-0.03,38.00,0.11,348.00,1.00
1073,Entry Long,Long,2021-01-25 15:15,34792,1,-348.00,-1.00,2025.00,-0.03,38.00,0.11,348.00,1.00
1072,Exit Long,Long SL,2021-01-22 15:45,32342,1,-108.00,-0.33,2373.00,-0.01,144.00,0.44,218.00,0.67
1072,Entry Long,Long,2021-01-22 15:15,32450,1,-108.00,-0.33,2373.00,-0.01,144.00,0.44,218.00,0.67
1071,Exit Long,Long SL,2021-01-20 15:45,34955,1,-21.00,-0.06,2481.00,0.00,204.00,0.58,152.00,0.43
1071,Entry Long,Long,2021-01-20 15:00,34976,1,-21.00,-0.06,2481.00,0.00,204.00,0.58,152.00,0.43
1070,Exit Long,Long SL,2021-01-17 18:00,35870,1,50.00,0.14,2502.00,0.00,342.00,0.95,219.00,0.61
1070,Entry Long,Long,2021-01-17 16:30,35820,1,50.00,0.14,2502.00,0.00,342.00,0.95,219.00,0.61
1069,Exit Long,Long Profit,2021-01-14 16:15,39793,1,781.00,2.00,2452.00,0.08,781.00,2.00,191.00,0.49
1069,Entry Long,Long,2021-01-14 15:00,39012,1,781.00,2.00,2452.00,0.08,781.00,2.00,191.00,0.49
1068,Exit Long,Long SL,2021-01-13 15:45,34526,1,-349.00,-1.00,1671.00,-0.03,27.00,0.08,349.00,1.00
1068,Entry Long,Long,2021-01-13 15:30,34875,1,-349.00,-1.00,1671.00,-0.03,27.00,0.08,349.00,1.00
1067,Exit Long,Closing Bell,2021-01-12 18:15,35050,1,70.00,0.20,2020.00,0.01,305.00,0.87,190.00,0.54
1067,Entry Long,Long,2021-01-12 18:00,34980,1,70.00,0.20,2020.00,0.01,305.00,0.87,190.00,0.54
1066,Exit Long,Long SL,2021-01-09 15:30,40936,1,-414.00,-1.00,1950.00,-0.04,0,0.00,414.00,1.00
1066,Entry Long,Long,2021-01-09 15:15,41350,1,-414.00,-1.00,1950.00,-0.04,0,0.00,414.00,1.00
1065,Exit Long,Long SL,2021-01-07 16:00,38183,1,-386.00,-1.00,2364.00,-0.04,86.00,0.22,386.00,1.00
1065,Entry Long,Long,2021-01-07 15:15,38569,1,-386.00,-1.00,2364.00,-0.04,86.00,0.22,386.00,1.00
1064,Exit Long,Long SL,2021-01-06 17:30,34825,1,50.00,0.14,2750.00,0.00,380.00,1.09,214.00,0.62
1064,Entry Long,Long,2021-01-06 16:30,34775,1,50.00,0.14,2750.00,0.00,380.00,1.09,214.00,0.62
1063,Exit Long,Long SL,2021-01-05 16:30,32023,1,50.00,0.16,2700.00,0.00,468.00,1.46,92.00,0.29
1063,Entry Long,Long,2021-01-05 15:45,31973,1,50.00,0.16,2700.00,0.00,468.00,1.46,92.00,0.29
1062,Exit Long,Long Profit,2021-01-04 15:45,32062,1,629.00,2.00,2650.00,0.06,629.00,2.00,0,0.00
1062,Entry Long,Long,2021-01-04 15:00,31433,1,629.00,2.00,2650.00,0.06,629.00,2.00,0,0.00
1061,Exit Long,Long SL,2021-01-02 15:15,31234,1,-316.00,-1.00,2021.00,-0.03,34.00,0.11,316.00,1.00
1061,Entry Long,Long,2021-01-02 15:00,31550,1,-316.00,-1.00,2021.00,-0.03,34.00,0.11,316.00,1.00
1060,Exit Long,Long SL,2020-12-31 17:00,28710,1,50.00,0.17,2337.00,0.00,242.00,0.84,100.00,0.35
1060,Entry Long,Long,2020-12-31 16:15,28660,1,50.00,0.17,2337.00,0.00,242.00,0.84,100.00,0.35
1059,Exit Long,Long SL,2020-12-30 16:30,28138,1,50.00,0.18,2287.00,0.00,202.00,0.72,63.00,0.22
1059,Entry Long,Long,2020-12-30 15:45,28088,1,50.00,0.18,2287.00,0.00,202.00,0.72,63.00,0.22
1058,Exit Long,Long SL,2020-12-27 15:30,27536,1,50.00,0.18,2237.00,0.00,272.00,0.99,75.00,0.27
1058,Entry Long,Long,2020-12-27 15:00,27486,1,50.00,0.18,2237.00,0.00,272.00,0.99,75.00,0.27
1057,Exit Long,Long SL,2020-12-24 15:45,23160,1,-234.00,-1.00,2187.00,-0.02,39.00,0.17,234.00,1.00
1057,Entry Long,Long,2020-12-24 15:00,23394,1,-234.00,-1.00,2187.00,-0.02,39.00,0.17,234.00,1.00
1056,Exit Long,Long SL,2020-12-22 17:30,23259,1,-235.00,-1.00,2421.00,-0.02,132.00,0.56,235.00,1.00
1056,Entry Long,Long,2020-12-22 15:00,23494,1,-235.00,-1.00,2421.00,-0.02,132.00,0.56,235.00,1.00
1055,Exit Long,Long Profit,2020-12-21 17:45,23299,1,457.00,2.00,2656.00,0.05,457.00,2.00,204.00,0.89
1055,Entry Long,Long,2020-12-21 15:00,22842,1,457.00,2.00,2656.00,0.05,457.00,2.00,204.00,0.89
1054,Exit Long,Long SL,2020-12-19 15:30,23185,1,-22.00,-0.09,2199.00,0.00,455.00,1.96,134.00,0.58
1054,Entry Long,Long,2020-12-19 15:00,23207,1,-22.00,-0.09,2199.00,0.00,455.00,1.96,134.00,0.58
1053,Exit Long,Long SL,2020-12-17 17:45,23530,1,50.00,0.21,2221.00,0.00,199.00,0.85,125.00,0.53
1053,Entry Long,Long,2020-12-17 17:15,23480,1,50.00,0.21,2221.00,0.00,199.00,0.85,125.00,0.53
1052,Exit Long,Long Profit,2020-12-16 15:15,20800,1,460.00,2.26,2171.00,0.05,460.00,2.26,115.00,0.57
1052,Entry Long,Long,2020-12-16 15:00,20340,1,460.00,2.26,2171.00,0.05,460.00,2.26,115.00,0.57
1051,Exit Long,Closing Bell,2020-12-14 18:15,19151,1,-76.00,-0.40,1711.00,-0.01,73.00,0.38,120.00,0.62
1051,Entry Long,Long,2020-12-14 16:00,19227,1,-76.00,-0.40,1711.00,-0.01,73.00,0.38,120.00,0.62
1050,Exit Long,Long SL,2020-12-11 17:15,18028,1,50.00,0.28,1787.00,0.00,158.00,0.88,82.00,0.46
1050,Entry Long,Long,2020-12-11 15:00,17978,1,50.00,0.28,1787.00,0.00,158.00,0.88,82.00,0.46
1049,Exit Long,Long SL,2020-12-10 15:45,18033,1,-183.00,-1.00,1737.00,-0.02,27.00,0.15,183.00,1.00
1049,Entry Long,Long,2020-12-10 15:00,18216,1,-183.00,-1.00,1737.00,-0.02,27.00,0.15,183.00,1.00
1048,Exit Long,Long SL,2020-12-09 16:15,18311,1,-185.00,-1.00,1920.00,-0.02,33.00,0.18,185.00,1.00
1048,Entry Long,Long,2020-12-09 15:00,18496,1,-185.00,-1.00,1920.00,-0.02,33.00,0.18,185.00,1.00
1047,Exit Long,Closing Bell,2020-12-06 18:15,19136,1,47.00,0.25,2105.00,0.00,127.00,0.67,64.00,0.34
1047,Entry Long,Long,2020-12-06 15:30,19089,1,47.00,0.25,2105.00,0.00,127.00,0.67,64.00,0.34
1046,Exit Long,Long SL,2020-12-04 16:15,18950,1,-192.00,-1.00,2058.00,-0.02,11.00,0.06,192.00,1.00
1046,Entry Long,Long,2020-12-04 15:30,19142,1,-192.00,-1.00,2058.00,-0.02,11.00,0.06,192.00,1.00
1045,Exit Long,Long Profit,2020-12-01 15:30,19333,1,380.00,2.00,2250.00,0.04,380.00,2.00,110.00,0.58
1045,Entry Long,Long,2020-12-01 15:15,18953,1,380.00,2.00,2250.00,0.04,380.00,2.00,110.00,0.58
1044,Exit Long,Long Profit,2020-11-30 15:45,19569,1,384.00,2.00,1870.00,0.04,384.00,2.00,31.00,0.16
1044,Entry Long,Long,2020-11-30 15:00,19185,1,384.00,2.00,1870.00,0.04,384.00,2.00,31.00,0.16
1043,Exit Long,Long Profit,2020-11-28 17:15,17721,1,348.00,2.00,1486.00,0.03,348.00,2.00,98.00,0.56
1043,Entry Long,Long,2020-11-28 15:00,17373,1,348.00,2.00,1486.00,0.03,348.00,2.00,98.00,0.56
1042,Exit Long,Long SL,2020-11-24 17:30,19146,1,-194.00,-1.00,1138.00,-0.02,102.00,0.53,194.00,1.00
1042,Entry Long,Long,2020-11-24 15:45,19340,1,-194.00,-1.00,1138.00,-0.02,102.00,0.53,194.00,1.00
1041,Exit Long,Long SL,2020-11-23 16:15,18424,1,-187.00,-1.00,1332.00,-0.02,109.00,0.59,187.00,1.00
1041,Entry Long,Long,2020-11-23 15:00,18611,1,-187.00,-1.00,1332.00,-0.02,109.00,0.59,187.00,1.00
1040,Exit Long,Closing Bell,2020-11-22 18:15,18577,1,312.00,1.71,1519.00,0.03,342.00,1.87,74.00,0.41
1040,Entry Long,Long,2020-11-22 15:15,18265,1,312.00,1.71,1519.00,0.03,342.00,1.87,74.00,0.41
1039,Exit Long,Long SL,2020-11-21 17:30,18690,1,-189.00,-1.00,1207.00,-0.02,46.00,0.24,189.00,1.00
1039,Entry Long,Long,2020-11-21 17:15,18879,1,-189.00,-1.00,1207.00,-0.02,46.00,0.24,189.00,1.00
1038,Exit Long,Long Profit,2020-11-20 16:00,18692,1,367.00,2.00,1396.00,0.04,367.00,2.00,26.00,0.14
1038,Entry Long,Long,2020-11-20 15:15,18325,1,367.00,2.00,1396.00,0.04,367.00,2.00,26.00,0.14
1037,Exit Long,Long SL,2020-11-19 16:45,18056,1,50.00,0.28,1029.00,0.00,184.00,1.02,160.00,0.89
1037,Entry Long,Long,2020-11-19 15:00,18006,1,50.00,0.28,1029.00,0.00,184.00,1.02,160.00,0.89
1036,Exit Long,Long Profit,2020-11-17 17:30,17409,1,342.00,2.00,979.00,0.03,342.00,2.00,25.00,0.15
1036,Entry Long,Long,2020-11-17 15:30,17067,1,342.00,2.00,979.00,0.03,342.00,2.00,25.00,0.15
1035,Exit Long,Long SL,2020-11-12 15:30,15865,1,-161.00,-1.00,637.00,-0.02,93.00,0.58,161.00,1.00
1035,Entry Long,Long,2020-11-12 15:00,16026,1,-161.00,-1.00,637.00,-0.02,93.00,0.58,161.00,1.00
1034,Exit Long,Long SL,2020-11-11 17:45,15742,1,47.00,0.30,798.00,0.00,203.00,1.29,38.00,0.24
1034,Entry Long,Long,2020-11-11 17:00,15695,1,47.00,0.30,798.00,0.00,203.00,1.29,38.00,0.24
1033,Exit Long,Long SL,2020-11-10 15:45,15175,1,-154.00,-1.00,751.00,-0.02,20.00,0.13,154.00,1.00
1033,Entry Long,Long,2020-11-10 15:00,15329,1,-154.00,-1.00,751.00,-0.02,20.00,0.13,154.00,1.00
1032,Exit Long,Closing Bell,2020-11-08 18:15,15450,1,224.00,1.47,905.00,0.02,251.00,1.65,34.00,0.22
1032,Entry Long,Long,2020-11-08 15:00,15226,1,224.00,1.47,905.00,0.02,251.00,1.65,34.00,0.22
1031,Exit Long,Long SL,2020-11-06 15:15,15545,1,-158.00,-1.01,681.00,-0.02,2.00,0.01,158.00,1.01
1031,Entry Long,Long,2020-11-06 15:00,15703,1,-158.00,-1.01,681.00,-0.02,2.00,0.01,158.00,1.01
1030,Exit Long,Long Profit,2020-11-05 17:00,15267,1,300.00,2.00,839.00,0.03,300.00,2.00,11.00,0.07
1030,Entry Long,Long,2020-11-05 16:45,14967,1,300.00,2.00,839.00,0.03,300.00,2.00,11.00,0.07
1029,Exit Long,Long Profit,2020-11-04 18:00,14189,1,279.00,2.01,539.00,0.03,279.00,2.01,18.00,0.13
1029,Entry Long,Long,2020-11-04 16:45,13910,1,279.00,2.01,539.00,0.03,279.00,2.01,18.00,0.13
1028,Exit Long,Closing Bell,2020-11-03 18:15,13738,1,-61.00,-0.44,260.00,-0.01,13.00,0.09,112.00,0.81
1028,Entry Long,Long,2020-11-03 16:00,13799,1,-61.00,-0.44,260.00,-0.01,13.00,0.09,112.00,0.81
