time,open,high,low,close,Account Equity,Daily High,Daily Low
2024-02-04T18:00:00+01:00,42908,42938,42879,42928,1000000,43352,42876
2024-02-04T18:15:00+01:00,42929,42931,42829,42844,1000000,43352,42876
2024-02-04T18:30:00+01:00,42852,42912,42852,42912,1000000,43352,42876
2024-02-04T18:45:00+01:00,42912,42922,42867,42882,1000000,43352,42876
2024-02-04T19:00:00+01:00,42882,42922,42858,42886,1000000,43352,42876
2024-02-04T19:15:00+01:00,42885,42897,42792,42801,1000000,43352,42876
2024-02-04T19:30:00+01:00,42804,42822,42773,42777,1000000,43352,42876
2024-02-04T19:45:00+01:00,42776,42792,42742,42779,1000000,43352,42876
2024-02-04T20:00:00+01:00,42770,42805,42568,42637,1000000,43352,42876
2024-02-04T20:15:00+01:00,42632,42696,42599,42648,1000000,43352,42876
2024-02-04T20:30:00+01:00,42647,42664,42603,42653,1000000,43352,42876
2024-02-04T20:45:00+01:00,42652,42654,42600,42622,1000000,43352,42876
2024-02-04T21:00:00+01:00,42608,42644,42590,42605,1000000,43352,42876
2024-02-04T21:15:00+01:00,42603,42634,42535,42590,1000000,43352,42876
2024-02-04T21:30:00+01:00,42590,42671,42585,42648,1000000,43352,42876
2024-02-04T21:45:00+01:00,42648,42901,42639,42858,1000000,43352,42876
2024-02-04T22:00:00+01:00,42862,42953,42846,42846,1000000,43352,42876
2024-02-04T22:15:00+01:00,42852,42869,42814,42825,1000000,43352,42876
2024-02-04T22:30:00+01:00,42826,42882,42810,42810,1000000,43352,42876
2024-02-04T22:45:00+01:00,42810,42810,42756,42759,1000000,43352,42876
2024-02-04T23:00:00+01:00,42758,42802,42755,42795,1000000,43352,42876
2024-02-04T23:15:00+01:00,42792,42854,42584,42633,1000000,43352,42876
2024-02-04T23:30:00+01:00,42642,42659,42243,42482,1000000,43352,42876
2024-02-04T23:45:00+01:00,42482,42609,42481,42538,1000000,43352,42876
2024-02-05T00:00:00+01:00,42552,42630,42495,42600,1000000,43352,42876
2024-02-05T00:15:00+01:00,42594,42604,42551,42596,1000000,43352,42876
2024-02-05T00:30:00+01:00,42591,42605,42541,42544,1000000,43352,42876
2024-02-05T00:45:00+01:00,42548,42597,42548,42570,1000000,43097,42243
2024-02-05T01:00:00+01:00,42568,42579,42553,42561,1000000,43097,42243
2024-02-05T01:15:00+01:00,42545,42599,42437,42561,1000000,43097,42243
2024-02-05T01:30:00+01:00,42552,42562,42390,42438,1000000,43097,42243
2024-02-05T01:45:00+01:00,42420,42428,42345,42347,1000000,43097,42243
2024-02-05T02:00:00+01:00,42344,42387,42244,42256,1000000,43097,42243
2024-02-05T02:15:00+01:00,42265,42395,42265,42395,1000000,43097,42243
2024-02-05T02:30:00+01:00,42392,42485,42360,42458,1000000,43097,42243
2024-02-05T02:45:00+01:00,42462,42509,42419,42504,1000000,43097,42243
2024-02-05T03:00:00+01:00,42504,42505,42442,42448,1000000,43097,42243
2024-02-05T03:15:00+01:00,42440,42440,42355,42388,1000000,43097,42243
2024-02-05T03:30:00+01:00,42382,42406,42364,42399,1000000,43097,42243
2024-02-05T03:45:00+01:00,42420,42436,42405,42420,1000000,43097,42243
2024-02-05T04:00:00+01:00,42417,42507,42417,42499,1000000,43097,42243
2024-02-05T04:15:00+01:00,42504,42562,42504,42543,1000000,43097,42243
2024-02-05T04:30:00+01:00,42535,42563,42534,42555,1000000,43097,42243
2024-02-05T04:45:00+01:00,42555,42686,42555,42671,1000000,43097,42243
2024-02-05T05:00:00+01:00,42681,42681,42637,42642,1000000,43097,42243
2024-02-05T05:15:00+01:00,42653,42777,42643,42729,1000000,43097,42243
2024-02-05T05:30:00+01:00,42732,42748,42698,42709,1000000,43097,42243
2024-02-05T05:45:00+01:00,42706,42724,42667,42707,1000000,43097,42243
2024-02-05T06:00:00+01:00,42709,42715,42635,42640,1000000,43097,42243
2024-02-05T06:15:00+01:00,42639,42656,42609,42609,1000000,43097,42243
2024-02-05T06:30:00+01:00,42609,42678,42609,42678,1000000,43097,42243
2024-02-05T06:45:00+01:00,42678,42741,42678,42741,1000000,43097,42243
2024-02-05T07:00:00+01:00,42741,42798,42711,42711,1000000,43097,42243
2024-02-05T07:15:00+01:00,42714,42737,42682,42709,1000000,43097,42243
2024-02-05T07:30:00+01:00,42700,42712,42671,42700,1000000,43097,42243
2024-02-05T07:45:00+01:00,42699,42794,42699,42782,1000000,43097,42243
2024-02-05T08:00:00+01:00,42794,42808,42752,42766,1000000,43097,42243
2024-02-05T08:15:00+01:00,42773,42897,42773,42854,1000000,43097,42243
2024-02-05T08:30:00+01:00,42866,43046,42866,43022,1000000,43097,42243
2024-02-05T08:45:00+01:00,43023,43124,42996,43024,1000000,43097,42243
2024-02-05T09:00:00+01:00,43025,43139,43025,43058,1000000,43097,42243
2024-02-05T09:15:00+01:00,43061,43070,42958,43016,1000000,43097,42243
2024-02-05T09:30:00+01:00,43016,43037,42953,42953,1000000,43097,42243
2024-02-05T09:45:00+01:00,42953,43016,42948,42987,1000000,43097,42243
2024-02-05T10:00:00+01:00,42996,43023,42933,42943,1000000,43097,42243
2024-02-05T10:15:00+01:00,42951,42995,42939,42945,1000000,43097,42243
2024-02-05T10:30:00+01:00,42946,42963,42912,42931,1000000,43097,42243
2024-02-05T10:45:00+01:00,42924,43006,42924,42993,1000000,43097,42243
2024-02-05T11:00:00+01:00,43007,43180,43007,43150,1000000,43097,42243
2024-02-05T11:15:00+01:00,43145,43209,43094,43146,1000000,43097,42243
2024-02-05T11:30:00+01:00,43148,43164,43123,43144,1000000,43097,42243
2024-02-05T11:45:00+01:00,43139,43166,43072,43104,1000000,43097,42243
2024-02-05T12:00:00+01:00,43101,43116,43057,43082,1000000,43097,42243
2024-02-05T12:15:00+01:00,43090,43095,43042,43084,1000000,43097,42243
2024-02-05T12:30:00+01:00,43085,43144,43083,43120,1000000,43097,42243
2024-02-05T12:45:00+01:00,43132,43157,43061,43156,1000000,43097,42243
2024-02-05T13:00:00+01:00,43157,43162,43106,43145,1000000,43097,42243
2024-02-05T13:15:00+01:00,43145,43147,43086,43090,1000000,43097,42243
2024-02-05T13:30:00+01:00,43090,43159,43079,43159,1000000,43097,42243
2024-02-05T13:45:00+01:00,43159,43238,43134,43212,1000000,43097,42243
2024-02-05T14:00:00+01:00,43213,43274,43184,43223,1000000,43097,42243
2024-02-05T14:15:00+01:00,43224,43388,43223,43322,1000000,43097,42243
2024-02-05T14:30:00+01:00,43350,43515,43339,43414,1000000,43097,42243
2024-02-05T14:45:00+01:00,43415,43487,43329,43393,1000000,43097,42243
2024-02-05T15:00:00+01:00,43399,43464,43348,43348,1000000,43097,42243
2024-02-05T15:15:00+01:00,43348,43394,43274,43322,1000000,43097,42243
2024-02-05T15:30:00+01:00,43338,43376,43232,43248,1000000,43097,42243
2024-02-05T15:45:00+01:00,43249,43285,43113,43156,1000000,43097,42243
2024-02-05T16:00:00+01:00,43140,43140,42949,42985,1000000,43097,42243
2024-02-05T16:15:00+01:00,42984,42991,42748,42793,1000000,43097,42243
2024-02-05T16:30:00+01:00,42793,42869,42676,42720,1000000,43097,42243
2024-02-05T16:45:00+01:00,42723,42767,42553,42602,1000000,43097,42243
2024-02-05T17:00:00+01:00,42597,42679,42512,42610,1000000,43097,42243
2024-02-05T17:15:00+01:00,42604,42680,42451,42490,1000000,43097,42243
2024-02-05T17:30:00+01:00,42511,42577,42477,42515,1000000,43097,42243
2024-02-05T17:45:00+01:00,42515,42712,42515,42684,1000000,43097,42243
2024-02-05T18:00:00+01:00,42690,42717,42620,42709,1000000,43097,42243
2024-02-05T18:15:00+01:00,42717,42717,42597,42617,1000000,43097,42243
2024-02-05T18:30:00+01:00,42628,42768,42627,42768,1000000,43097,42243
2024-02-05T18:45:00+01:00,42768,42778,42651,42659,1000000,43097,42243
2024-02-05T19:00:00+01:00,42664,42682,42548,42599,1000000,43097,42243
2024-02-05T19:15:00+01:00,42578,42593,42527,42579,1000000,43097,42243
2024-02-05T19:30:00+01:00,42582,42601,42538,42584,1000000,43097,42243
2024-02-05T19:45:00+01:00,42582,42678,42555,42678,1000000,43097,42243
2024-02-05T20:00:00+01:00,42686,42747,42653,42725,1000000,43097,42243
2024-02-05T20:15:00+01:00,42721,42806,42721,42764,1000000,43097,42243
2024-02-05T20:30:00+01:00,42765,42809,42752,42774,1000000,43097,42243
2024-02-05T20:45:00+01:00,42774,42814,42704,42713,1000000,43097,42243
2024-02-05T21:00:00+01:00,42731,42747,42548,42548,1000000,43097,42243
2024-02-05T21:15:00+01:00,42544,42584,42289,42378,1000000,43097,42243
2024-02-05T21:30:00+01:00,42389,42437,42343,42404,1000000,43097,42243
2024-02-05T21:45:00+01:00,42392,42412,42320,42380,1000000,43097,42243
2024-02-05T22:00:00+01:00,42376,42415,42324,42369,1000000,43097,42243
2024-02-05T22:15:00+01:00,42370,42399,42330,42360,1000000,43097,42243
2024-02-05T22:30:00+01:00,42360,42482,42343,42453,1000000,43097,42243
2024-02-05T22:45:00+01:00,42454,42454,42324,42338,1000000,43097,42243
2024-02-05T23:00:00+01:00,42324,42450,42288,42449,1000000,43097,42243
2024-02-05T23:15:00+01:00,42430,42455,42368,42382,1000000,43097,42243
2024-02-05T23:30:00+01:00,42382,42422,42340,42392,1000000,43097,42243
2024-02-05T23:45:00+01:00,42389,42471,42389,42450,1000000,43097,42243
2024-02-06T00:00:00+01:00,42448,42470,42406,42442,1000000,43097,42243
2024-02-06T00:15:00+01:00,42442,42604,42442,42582,1000000,43097,42243
2024-02-06T00:30:00+01:00,42567,42645,42567,42640,1000000,43097,42243
2024-02-06T00:45:00+01:00,42639,42665,42639,42659,1000000,43515,42244
2024-02-06T01:00:00+01:00,42657,42671,42592,42597,1000000,43515,42244
2024-02-06T01:15:00+01:00,42596,42634,42553,42558,1000000,43515,42244
2024-02-06T01:30:00+01:00,42549,42592,42545,42554,1000000,43515,42244
2024-02-06T01:45:00+01:00,42547,42575,42547,42551,1000000,43515,42244
2024-02-06T02:00:00+01:00,42551,42597,42521,42537,1000000,43515,42244
2024-02-06T02:15:00+01:00,42535,42706,42529,42661,1000000,43515,42244
2024-02-06T02:30:00+01:00,42657,42675,42614,42675,1000000,43515,42244
2024-02-06T02:45:00+01:00,42676,42704,42618,42622,1000000,43515,42244
2024-02-06T03:00:00+01:00,42613,42763,42593,42743,1000000,43515,42244
2024-02-06T03:15:00+01:00,42742,42757,42681,42687,1000000,43515,42244
2024-02-06T03:30:00+01:00,42692,42860,42680,42845,1000000,43515,42244
2024-02-06T03:45:00+01:00,42848,42880,42795,42795,1000000,43515,42244
2024-02-06T04:00:00+01:00,42795,42901,42793,42887,1000000,43515,42244
2024-02-06T04:15:00+01:00,42888,42888,42842,42848,1000000,43515,42244
2024-02-06T04:30:00+01:00,42847,42847,42778,42778,1000000,43515,42244
2024-02-06T04:45:00+01:00,42778,42824,42723,42795,1000000,43515,42244
2024-02-06T05:00:00+01:00,42792,42855,42778,42804,1000000,43515,42244
2024-02-06T05:15:00+01:00,42800,42864,42764,42864,1000000,43515,42244
2024-02-06T05:30:00+01:00,42862,42862,42786,42786,1000000,43515,42244
2024-02-06T05:45:00+01:00,42778,42793,42737,42776,1000000,43515,42244
2024-02-06T06:00:00+01:00,42777,42800,42733,42737,1000000,43515,42244
2024-02-06T06:15:00+01:00,42732,42758,42712,42733,1000000,43515,42244
2024-02-06T06:30:00+01:00,42743,42743,42706,42726,1000000,43515,42244
2024-02-06T06:45:00+01:00,42726,42751,42716,42734,1000000,43515,42244
2024-02-06T07:00:00+01:00,42732,42732,42687,42687,1000000,43515,42244
2024-02-06T07:15:00+01:00,42687,42694,42620,42650,1000000,43515,42244
2024-02-06T07:30:00+01:00,42649,42672,42643,42667,1000000,43515,42244
2024-02-06T07:45:00+01:00,42683,42728,42683,42727,1000000,43515,42244
2024-02-06T08:00:00+01:00,42735,42750,42695,42750,1000000,43515,42244
2024-02-06T08:15:00+01:00,42751,42772,42738,42769,1000000,43515,42244
2024-02-06T08:30:00+01:00,42770,42808,42739,42742,1000000,43515,42244
2024-02-06T08:45:00+01:00,42742,42851,42741,42846,1000000,43515,42244
2024-02-06T09:00:00+01:00,42833,42922,42829,42880,1000000,43515,42244
2024-02-06T09:15:00+01:00,42897,42994,42858,42869,1000000,43515,42244
2024-02-06T09:30:00+01:00,42869,43010,42869,43010,1000000,43515,42244
2024-02-06T09:45:00+01:00,43000,43025,42969,43016,1000000,43515,42244
2024-02-06T10:00:00+01:00,43020,43056,42964,42986,1000000,43515,42244
2024-02-06T10:15:00+01:00,42986,42995,42918,42987,1000000,43515,42244
2024-02-06T10:30:00+01:00,42980,42980,42906,42913,1000000,43515,42244
2024-02-06T10:45:00+01:00,42905,42979,42905,42951,1000000,43515,42244
2024-02-06T11:00:00+01:00,42948,42957,42868,42874,1000000,43515,42244
2024-02-06T11:15:00+01:00,42867,42921,42860,42890,1000000,43515,42244
2024-02-06T11:30:00+01:00,42899,43046,42783,42806,1000000,43515,42244
2024-02-06T11:45:00+01:00,42796,42796,42640,42748,1000000,43515,42244
2024-02-06T12:00:00+01:00,42739,42797,42665,42713,1000000,43515,42244
2024-02-06T12:15:00+01:00,42708,42793,42666,42749,1000000,43515,42244
2024-02-06T12:30:00+01:00,42750,42781,42717,42736,1000000,43515,42244
2024-02-06T12:45:00+01:00,42738,42798,42738,42788,1000000,43515,42244
2024-02-06T13:00:00+01:00,42781,42845,42765,42765,1000000,43515,42244
2024-02-06T13:15:00+01:00,42748,42807,42701,42788,1000000,43515,42244
2024-02-06T13:30:00+01:00,42789,42835,42773,42804,1000000,43515,42244
2024-02-06T13:45:00+01:00,42813,42832,42616,42739,1000000,43515,42244
2024-02-06T14:00:00+01:00,42737,42778,42700,42778,1000000,43515,42244
2024-02-06T14:15:00+01:00,42778,42917,42778,42899,1000000,43515,42244
2024-02-06T14:30:00+01:00,42897,42951,42842,42863,1000000,43515,42244
2024-02-06T14:45:00+01:00,42872,42891,42804,42837,1000000,43515,42244
2024-02-06T15:00:00+01:00,42834,42881,42811,42830,1000000,43515,42244
2024-02-06T15:15:00+01:00,42829,42908,42782,42868,1000000,43515,42244
2024-02-06T15:30:00+01:00,42880,43050,42844,42984,1000000,43515,42244
2024-02-06T15:45:00+01:00,42982,42989,42855,42901,1000000,43515,42244
2024-02-06T16:00:00+01:00,42899,42943,42870,42908,1000000,43515,42244
2024-02-06T16:15:00+01:00,42920,43170,42920,43162,1000000,43515,42244
2024-02-06T16:30:00+01:00,43162,43217,43068,43153,1000000,43515,42244
2024-02-06T16:45:00+01:00,43153,43222,43110,43214,1000000,43515,42244
2024-02-06T17:00:00+01:00,43213,43246,43138,43165,1000000,43515,42244
2024-02-06T17:15:00+01:00,43169,43357,43150,43347,1000000,43515,42244
2024-02-06T17:30:00+01:00,43347,43366,43220,43240,1000000,43515,42244
2024-02-06T17:45:00+01:00,43233,43234,43138,43139,1000000,43515,42244
2024-02-06T18:00:00+01:00,43134,43226,43089,43110,1000000,43515,42244
2024-02-06T18:15:00+01:00,43114,43243,43114,43193,1000000,43515,42244
2024-02-06T18:30:00+01:00,43196,43208,43152,43185,1000000,43515,42244
2024-02-06T18:45:00+01:00,43182,43219,43146,43163,1000000,43515,42244
2024-02-06T19:00:00+01:00,43161,43236,43161,43214,1000000,43515,42244
2024-02-06T19:15:00+01:00,43213,43213,43099,43130,1000000,43515,42244
2024-02-06T19:30:00+01:00,43130,43135,43003,43064,1000000,43515,42244
2024-02-06T19:45:00+01:00,43047,43179,43047,43176,1000000,43515,42244
2024-02-06T20:00:00+01:00,43180,43183,43109,43110,1000000,43515,42244
2024-02-06T20:15:00+01:00,43102,43217,43102,43194,1000000,43515,42244
2024-02-06T20:30:00+01:00,43194,43214,43124,43164,1000000,43515,42244
2024-02-06T20:45:00+01:00,43167,43270,43146,43270,1000000,43515,42244
2024-02-06T21:00:00+01:00,43264,43295,43171,43203,1000000,43515,42244
2024-02-06T21:15:00+01:00,43200,43200,43103,43106,1000000,43515,42244
2024-02-06T21:30:00+01:00,43107,43149,43095,43127,1000000,43515,42244
2024-02-06T21:45:00+01:00,43118,43122,43068,43068,1000000,43515,42244
2024-02-06T22:00:00+01:00,43080,43186,43056,43172,1000000,43515,42244
2024-02-06T22:15:00+01:00,43174,43192,43144,43158,1000000,43515,42244
2024-02-06T22:30:00+01:00,43157,43253,43157,43235,1000000,43515,42244
2024-02-06T22:45:00+01:00,43234,43236,43159,43159,1000000,43515,42244
2024-02-06T23:00:00+01:00,43153,43175,43113,43128,1000000,43515,42244
2024-02-06T23:15:00+01:00,43127,43180,43114,43168,1000000,43515,42244
2024-02-06T23:30:00+01:00,43168,43209,43165,43185,1000000,43515,42244
2024-02-06T23:45:00+01:00,43184,43205,43154,43189,1000000,43515,42244
2024-02-07T00:00:00+01:00,43189,43214,43140,43158,1000000,43515,42244
2024-02-07T00:15:00+01:00,43157,43158,43036,43107,1000000,43515,42244
2024-02-07T00:30:00+01:00,43096,43125,43059,43124,1000000,43515,42244
2024-02-07T00:45:00+01:00,43119,43132,43071,43092,1000000,43366,42521
2024-02-07T01:00:00+01:00,43093,43123,43073,43078,1000000,43366,42521
2024-02-07T01:15:00+01:00,43079,43170,43060,43163,1000000,43366,42521
2024-02-07T01:30:00+01:00,43163,43173,43038,43049,1000000,43366,42521
2024-02-07T01:45:00+01:00,43039,43083,43039,43078,1000000,43366,42521
2024-02-07T02:00:00+01:00,43072,43168,43060,43168,1000000,43366,42521
2024-02-07T02:15:00+01:00,43162,43162,43109,43124,1000000,43366,42521
2024-02-07T02:30:00+01:00,43123,43154,43101,43103,1000000,43366,42521
2024-02-07T02:45:00+01:00,43096,43103,43027,43031,1000000,43366,42521
2024-02-07T03:00:00+01:00,43031,43076,43026,43075,1000000,43366,42521
2024-02-07T03:15:00+01:00,43073,43078,43026,43028,1000000,43366,42521
2024-02-07T03:30:00+01:00,43026,43045,42988,43045,1000000,43366,42521
2024-02-07T03:45:00+01:00,43038,43081,43025,43026,1000000,43366,42521
2024-02-07T04:00:00+01:00,43026,43026,42960,42970,1000000,43366,42521
2024-02-07T04:15:00+01:00,42970,43005,42917,42926,1000000,43366,42521
2024-02-07T04:30:00+01:00,42923,42923,42831,42838,1000000,43366,42521
2024-02-07T04:45:00+01:00,42832,42840,42764,42768,1000000,43366,42521
2024-02-07T05:00:00+01:00,42766,42836,42766,42835,1000000,43366,42521
2024-02-07T05:15:00+01:00,42838,42858,42800,42858,1000000,43366,42521
2024-02-07T05:30:00+01:00,42857,42907,42850,42895,1000000,43366,42521
2024-02-07T05:45:00+01:00,42895,42907,42870,42907,1000000,43366,42521
2024-02-07T06:00:00+01:00,42907,42949,42858,42943,1000000,43366,42521
2024-02-07T06:15:00+01:00,42943,42974,42943,42946,1000000,43366,42521
2024-02-07T06:30:00+01:00,42946,42946,42909,42943,1000000,43366,42521
2024-02-07T06:45:00+01:00,42942,43010,42942,42999,1000000,43366,42521
2024-02-07T07:00:00+01:00,42996,42996,42928,42928,1000000,43366,42521
2024-02-07T07:15:00+01:00,42928,42929,42886,42893,1000000,43366,42521
2024-02-07T07:30:00+01:00,42886,42909,42862,42904,1000000,43366,42521
2024-02-07T07:45:00+01:00,42907,42926,42903,42926,1000000,43366,42521
2024-02-07T08:00:00+01:00,42920,42949,42892,42949,1000000,43366,42521
2024-02-07T08:15:00+01:00,42952,42968,42906,42926,1000000,43366,42521
2024-02-07T08:30:00+01:00,42929,42931,42892,42893,1000000,43366,42521
2024-02-07T08:45:00+01:00,42893,42911,42866,42883,1000000,43366,42521
2024-02-07T09:00:00+01:00,42883,42922,42846,42879,1000000,43366,42521
2024-02-07T09:15:00+01:00,42875,42922,42875,42912,1000000,43366,42521
2024-02-07T09:30:00+01:00,42915,42932,42899,42929,1000000,43366,42521
2024-02-07T09:45:00+01:00,42928,42939,42892,42912,1000000,43366,42521
2024-02-07T10:00:00+01:00,42916,42930,42876,42918,1000000,43366,42521
2024-02-07T10:15:00+01:00,42903,42935,42903,42932,1000000,43366,42521
2024-02-07T10:30:00+01:00,42932,43160,42932,43139,1000000,43366,42521
2024-02-07T10:45:00+01:00,43133,43165,43108,43114,1000000,43366,42521
2024-02-07T11:00:00+01:00,43114,43119,43057,43067,1000000,43366,42521
2024-02-07T11:15:00+01:00,43067,43100,43047,43067,1000000,43366,42521
2024-02-07T11:30:00+01:00,43072,43094,43026,43029,1000000,43366,42521
2024-02-07T11:45:00+01:00,43029,43050,42819,42864,1000000,43366,42521
2024-02-07T12:00:00+01:00,42863,42933,42853,42932,1000000,43366,42521
2024-02-07T12:15:00+01:00,42933,42953,42906,42939,1000000,43366,42521
2024-02-07T12:30:00+01:00,42944,42944,42846,42887,1000000,43366,42521
2024-02-07T12:45:00+01:00,42886,42918,42866,42905,1000000,43366,42521
2024-02-07T13:00:00+01:00,42894,42933,42860,42910,1000000,43366,42521
2024-02-07T13:15:00+01:00,42912,42930,42896,42924,1000000,43366,42521
2024-02-07T13:30:00+01:00,42928,43015,42928,42996,1000000,43366,42521
2024-02-07T13:45:00+01:00,43006,43067,43004,43056,1000000,43366,42521
2024-02-07T14:00:00+01:00,43046,43082,43006,43078,1000000,43366,42521
2024-02-07T14:15:00+01:00,43074,43093,43031,43092,1000000,43366,42521
2024-02-07T14:30:00+01:00,43093,43103,43016,43050,1000000,43366,42521
2024-02-07T14:45:00+01:00,43044,43155,43028,43119,1000000,43366,42521
2024-02-07T15:00:00+01:00,43121,43170,43120,43144,1000000,43366,42521
2024-02-07T15:15:00+01:00,43144,43180,43047,43123,1000000,43366,42521
2024-02-07T15:30:00+01:00,43123,43160,43083,43083,1000000,43366,42521
2024-02-07T15:45:00+01:00,43083,43295,42939,43008,1000000,43366,42521
2024-02-07T16:00:00+01:00,43005,43046,42902,42983,1000000,43366,42521
2024-02-07T16:15:00+01:00,42980,43159,42956,43150,1000000,43366,42521
2024-02-07T16:30:00+01:00,43138,43157,43042,43042,1000000,43366,42521
2024-02-07T16:45:00+01:00,43057,43085,43020,43041,1000000,43366,42521
2024-02-07T17:00:00+01:00,43037,43151,43021,43124,1000000,43366,42521
2024-02-07T17:15:00+01:00,43136,43144,42983,43021,1000000,43366,42521
