day_of_month,day_of_week,roc1,roc2,roc3,roc4,roc5,oneDaysLater,twoDaysLater,threeDaysLater,fourDaysLater,fiveDaysLater,sixDaysLater,sevenDaysLater,eightDaysLater,nineDaysLater,tenDaysLater,elevenDaysLater,twelveDaysLater,thirteenDaysLater,fourteenDaysLater,fifteenDaysLater
20.0,7.0,0.35782561476064717,0.5375421381706877,-1.7812668241498655,-8.752751132657213,-10.218471534864774,-0.2498831574187824,-0.6030173463970312,0.9242477496756486,-0.10389984627565811,-0.5418796102666948,-0.6915768263369853,-0.38141356143570615,-0.3185754832905227,5.8718328426578825,4.229473982045135,-0.9855495538951369,-1.484786376263166,-1.2248577772040365,-0.8400957352215483,-1.440144940733013
21.0,1.0,-0.2498831574187824,0.10704831139764769,0.286315753484588,-2.026698895786409,-8.980762639184704,-0.3540188223894925,1.1770722123036343,0.1463490126768524,-0.29272793064365155,-0.44280015191887295,-0.13185989969765752,-0.06886440642485249,6.137051458032412,4.49057833840228,-0.7375093080214958,-1.2379967642476277,-0.9774170202967203,-0.5916911142411981,-1.1932434978423334,-1.317395309056219
22.0,2.0,-0.3540188223894925,-0.6030173463970312,-0.2473494821632426,-0.06871668056370621,-2.3735428226116575,1.5365306423789304,0.50214552473971,0.06150864392272389,-0.08909674879023496,0.22294820128857534,0.28616750278807174,6.514131532160963,4.861808879333215,-0.3848529374691631,-0.8871185083546115,-0.6256129856316769,-0.2385166858140269,-0.8422062440802245,-0.966799137588489,-1.0695436325723608
23.0,3.0,1.5365306423789304,1.1770722123036343,0.9242477496756486,1.285380559628484,1.4667581089619373,-1.0187319884726225,-1.4527008054385575,-1.601027118894554,-1.293704278430503,-1.2314416611246584,4.902275918126063,3.27495751126875,-1.8923076923076925,-2.3869725855316637,-2.1294243700583757,-1.748185915909259,-2.342739968964753,-2.465447424813419,-2.5666371092884064,-0.7243035542747358
24.0,4.0,-1.0187319884726225,0.50214552473971,0.1463490126768524,-0.10389984627565811,0.2535539882213178,-0.4384352975912524,-0.5882882106078064,-0.27780235137607795,-0.21489891665892133,5.981947923630482,4.337880879886616,-0.8825666930568448,-1.3823227612114397,-1.1221238158480673,-0.736961590905952,-1.3376348950570487,-1.4616052768411816,-1.563836422701227,0.2974587415505704,-0.9812517753647128
25.0,5.0,-0.4384352975912524,-1.4527008054385575,0.06150864392272389,-0.29272793064365155,-0.5418796102666948,-0.1505128143219395,0.161340319123458,0.22452075919104442,6.448656407130976,4.797349450819058,-0.4460871992049432,-0.9480440232548409,-0.6866992501578012,-0.29984090166421146,-0.9031593669238924,-1.027675672141355,-1.1303570092272235,0.7391346664161245,-0.545206857079786,-0.5835080305743541
26.0,6.0,-0.1505128143219395,-0.5882882106078064,-1.601027118894554,-0.08909674879023496,-0.44280015191887295,0.3123232199134702,0.3755988979849032,6.609116789134066,4.955320657721612,-0.29601993281483724,-0.7987334050597863,-0.536994681643963,-0.14955318404849144,-0.7537810897339381,-0.878485090452454,-0.9813212090746003,0.8909885326538469,-0.395289003361511,-0.43364791192890717,-0.6776114715665341
27.0,7.0,0.3123232199134702,0.161340319123458,-0.27780235137607795,-1.293704278430503,0.22294820128857534,0.06307866874213902,6.277188452126876,4.628541428184606,-0.6064490714611845,-1.1075973412932534,-0.8466735434842677,-0.46043834808749834,-1.062784985360374,-1.1871007191761773,-1.2896166567212584,0.5768636336652038,-0.7054090669634793,-0.7436485447625353,-0.9868525219077846,-3.5532769578024967
28.0,1.0,0.06307866874213902,0.3755988979849032,0.22452075919104442,-0.21489891665892133,-1.2314416611246584,6.210192476644146,4.562584741727154,-0.6691056772496363,-1.1699380287017793,-0.9091787143968784,-0.5231869974366224,-1.1251539219872233,-1.2493912885261338,-1.3518426011471045,0.5134610805089707,-0.7680032894547344,-0.8062186615058458,-1.049269325527861,-3.6140759155697646,-1.0449899220796943
29.0,2.0,6.210192476644146,6.277188452126876,6.609116789134066,6.448656407130976,5.981947923630482,-1.551270830508385,-6.47706024580132,-6.94860854053045,-6.703096025936108,-6.339673544571961,-6.906442995331571,-7.023416106519775,-7.119877011289814,-5.363639085192222,-6.570175237779933,-6.6061561273348754,-6.834995430187529,-9.24983578612221,-6.830966246783962,-5.406452680868599
30.0,3.0,-1.551270830508385,4.562584741727154,4.628541428184606,4.955320657721612,4.797349450819058,-5.003405789842732,-5.48238433909074,-5.233003248379388,-4.86385426653883,-5.4395543853121735,-5.558370658691204,-5.65635151185587,-3.8724402913524423,-5.097988008185344,-5.134535853808617,-5.36698101057512,-7.819872354431104,-5.3628883387472985,-3.915928507033385,-2.7753395057311714
31.0,4.0,-5.003405789842732,-6.47706024580132,-0.6691056772496363,-0.6064490714611845,-0.29601993281483724,-0.5042060225742216,-0.24169019999677635,0.14690160680411124,-0.45912024435798865,-0.5841944897737532,-0.6873359276108891,1.1905326795066986,-0.09956379923828686,-0.1380365949496999,-0.3827244794987751,-2.9648079365430853,-0.37841624943868735,1.144753969182899,2.345417014827391,2.6115782628402955
1.0,5.0,-0.5042060225742216,-5.48238433909074,-6.94860854053045,-1.1699380287017793,-1.1075973412932534,0.263846150759907,0.6544071898416733,0.04531425542115119,-0.08039381767000094,-0.18405793623619612,1.7033269792946555,0.40669279289106697,0.3680250320004488,0.12209716433139785,-2.4730712883472643,0.12642722682737154,1.6573162802552708,2.864063819670762,3.131573869465724,2.974942185717137
2.0,6.0,0.263846150759907,-0.24169019999677635,-5.233003248379388,-6.703096025936108,-0.9091787143968784,0.3895332705415134,-0.21795682464660726,-0.34333409463696196,-0.4467254191731488,1.4356928083232507,0.14247073857147982,0.10390473260311103,-0.14137597136995014,-2.7297151906499333,-0.13705730351288145,1.38980318728258,2.5933751484070195,2.860181240597743,2.7039617359987766,2.572166865171869
3.0,7.0,0.3895332705415134,0.6544071898416733,0.14690160680411124,-4.86385426653883,-6.339673544571961,-0.6051329012069266,-0.7300236800618031,-0.8330138237230509,1.0421002107484887,-0.24610387549488894,-0.2845202369540428,-0.5288491983329645,-3.107145097273566,-0.5245472878485018,0.9963886514398088,2.195290491017957,2.461061317416465,2.305447978545801,2.1741645005444323,3.0216709492737066
4.0,1.0,-0.6051329012069266,-0.21795682464660726,0.04531425542115119,-0.45912024435798865,-5.4395543853121735,-0.1256511352148013,-0.2292683004340889,1.657261748051995,0.3612148556476084,0.32256460882855476,0.07674813106610441,-2.51724487299709,0.08107623231522318,1.6112718889748203,2.8174728474071156,3.0848617319199816,2.9283009925047425,2.7962182383008662,3.648884450819566,5.418714664401526
5.0,2.0,-0.1256511352148013,-0.7300236800618031,-0.34333409463696196,-0.08039381767000094,-0.5841944897737532,-0.10374752516241138,1.785155951985821,0.4874785131481086,0.4487796407565796,0.20265390321084725,-2.394602583111851,0.20698744961021187,1.7391082334275374,2.9468267038280898,3.214551988200026,3.057794280946086,2.9255453544647767,3.7792842996598845,5.5513411227567175,5.24447755044926
6.0,3.0,-0.10374752516241138,-0.2292683004340889,-0.8330138237230509,-0.4467254191731488,-0.18405793623619612,1.8908652030005029,0.5918400577233277,0.5531009945124464,0.3067196424114475,-2.2932342317110175,0.3110576894272314,1.8447696614586593,3.0537424111669216,3.3217457423623262,3.164825233964451,3.032438960000249,3.887064558102793,5.660961755640996,5.353779489334509,3.1623073465357097
7.0,4.0,1.8908652030005029,1.785155951985821,1.657261748051995,1.0421002107484887,1.4356928083232507,-1.274918161396593,-1.3129383147574467,-1.5547473833232355,-4.106451963456589,-1.550489840699428,-0.04524011200612134,1.1412968236647913,1.4043266160425993,1.2503181992083354,1.1203887166188562,1.959154386534256,3.7001320433673888,3.3986503887612782,1.2478470381050064,1.2933327775701937
8.0,5.0,-1.274918161396593,0.5918400577233277,0.4874785131481086,0.3612148556476084,-0.24610387549488894,-0.03851113886439639,-0.28344288676722434,-2.8680997263583037,-0.27913036299462557,1.2455578931813494,2.4474175559676246,2.7138440683384233,2.5578468141796082,2.4262394453430964,3.2758367860539614,5.039297118940085,4.733922183825849,2.555343740940967,2.6014168751618607,2.6007307918344025
9.0,6.0,-0.03851113886439639,-1.3129383147574467,0.5531009945124464,0.4487796407565796,0.32256460882855476,-0.2450261102483998,-2.830678714104301,-0.24071192503394215,1.2845637321684429,2.4868864231158265,2.7534155788999235,2.597358225276947,2.465700153417555,3.3156248097930794,5.0797645329777605,4.7742719491903625,2.5948541877049194,2.640945072050287,2.6402587244025324,1.3946282511100165
10.0,7.0,-0.2450261102483998,-0.28344288676722434,-1.5547473833232355,0.3067196424114475,0.20265390321084725,-2.592003689674205,0.00432478205971526,1.5333469427873674,2.738622874467908,3.0058067003878692,2.8493660262662464,2.717384565366964,3.5693968743620568,5.337869818011357,5.031626859013618,2.8468558380777402,2.8930599345234045,2.892371901013904,1.6436818109646836,1.804931158845011
11.0,1.0,-2.592003689674205,-2.830678714104301,-2.8680997263583037,-4.106451963456589,-2.2932342317110175,2.6654161568650343,4.235125234810176,5.47247327330255,5.746766797489987,5.5861632741167835,5.450669817831315,6.325353972385446,8.140885561820092,7.826493550283279,5.583586290415662,5.631019866914316,5.630313524996238,4.348396087673022,4.513936242473675,4.191114699914517
12.0,2.0,2.6654161568650343,0.00432478205971526,-0.24071192503394215,-0.27913036299462557,-1.550489840699428,1.5289560367112756,2.734179845088772,3.001352116390276,2.8449182076942714,2.712942454458688,3.5649179173718077,5.333314381728072,5.027084666498118,2.8424081280612388,2.8886102263668443,2.887922222612007,1.6392861333523654,1.800528507851408,1.4860881104483425,2.010475499808266
13.0,3.0,1.5289560367112756,4.235125234810176,1.5333469427873674,1.2845637321684429,1.2455578931813494,1.1870739692642034,1.4502228104725168,1.2961446885233059,1.1661563990860906,2.00530169927519,3.747067332831828,3.445449225856291,1.2936724089579328,1.3391787355362337,1.3385010926433152,0.1086686014984695,0.2674827770729133,-0.042222364866464884,0.47426811216583453,3.0242978912199967
14.0,4.0,1.1870739692642034,2.734179845088772,5.47247327330255,2.738622874467908,2.4868864231158265,0.26006171627044505,0.10779115847566949,-0.02067217615608354,0.8086287090972956,2.5299608568039313,2.231881176125395,0.10534788240453397,0.15032035249703182,0.1496506593570519,-1.0657540785232134,-0.9088030280138527,-1.2148748707805008,-0.7044435906061334,1.8156705692605106,1.4018517236098402
15.0,5.0,0.26006171627044505,1.4502228104725168,3.001352116390276,5.746766797489987,3.0058067003878692,-0.1518755875352356,-0.2800057047850095,0.5471440805405247,2.2640113138541205,1.9667048135628256,-0.15431252606221343,-0.10945670877799203,-0.11012466482002513,-1.322376798994631,-1.1658328593414498,-1.471110791079425,-0.9620035040533554,1.5515738035274098,1.1388283507849695,1.3500199028879996
16.0,6.0,-0.1518755875352356,0.10779115847566949,1.2961446885233059,2.8449182076942714,5.5861632741167835,-0.12832501161511906,0.7000829231284955,2.4195616248228324,2.12180290172139,-0.0024406452713233,0.04248340067161853,0.04181442862435823,-1.172281621058946,-1.0154995677411387,-1.3212418473626328,-0.811360174550245,1.7060404500197017,1.2926671842010855,1.5041799725942,5.327663979016331
17.0,7.0,-0.12832501161511906,-0.2800057047850095,-0.02067217615608354,1.1661563990860906,2.712942454458688,0.8294723552398204,2.5511604133346837,2.253019100358735,0.12604611503555554,0.1710278838385385,0.17035805222978845,-1.0452979882086082,-0.8883144857930924,-1.1944496133525853,-0.6839127941076018,1.8367224359140448,1.4228180272148903,1.6346025881704498,5.462999385227078,3.7559004067865276
18.0,1.0,0.8294723552398204,0.7000829231284955,0.5471440805405247,0.8086287090972956,2.00530169927519,1.7075246134672373,1.411835956161222,-0.6976395133021934,-0.6530277864407216,-0.6536921076883723,-1.8593475693726589,-1.7036554897171832,-2.007272200594064,-1.5009353059148243,0.9989639508630044,0.588464521449254,0.7985068394427527,4.595409379573597,2.902353828884863,2.525566877731017
19.0,2.0,1.7075246134672373,2.5511604133346837,2.4195616248228324,2.2640113138541205,2.5299608568039313,-0.29072446550022785,-2.3647848435109387,-2.320922084063183,-2.3215752523023823,-3.506989474373267,-3.353911243193054,-3.652430661525922,-3.1545944428159105,-0.6966649373259952,-1.1002726654403372,-0.893756659086087,2.8394012902010695,1.174769733073827,0.8043084986806002,2.1619007396735537
20.0,3.0,-0.29072446550022785,1.411835956161222,2.253019100358735,2.12180290172139,1.9667048135628256,-2.080107760178318,-2.036117109145477,-2.0367721818412696,-3.225642741492189,-3.072118176841985,-3.371507994622357,-2.872220224210508,-0.4071240811345686,-0.8119086169270209,-0.6047904674397196,3.1392523302591466,1.469767171326993,1.0982257751957516,2.459776376898019,1.0463814504144524
21.0,4.0,-2.080107760178318,-2.3647848435109387,-0.6976395133021934,0.12604611503555554,-0.0024406452713233,0.04492514240630561,0.044256154031412163,-1.169869528152942,-1.013083648247971,-1.3188333901360825,-0.8089392726170267,1.7085227942718126,1.2951394392318896,1.5066573900278681,5.330234716409212,3.6252847611505654,3.245850728256334,4.63632468667084,3.1929050768719103,5.190394091494674
22.0,5.0,0.04492514240630561,-2.036117109145477,-2.320922084063183,-0.6530277864407216,0.1710278838385385,-6.686879658725177E-4,-1.2142491673916298,-1.0575336921370893,-1.3631461371990454,-0.8534809874742987,1.6628506138592267,1.2496528884858473,1.461075857212046,5.282936207388502,3.5787518593750676,3.1994882112148675,4.589337777732382,3.146566335058671,5.14315837786293,5.226839900449263
23.0,6.0,-6.686879658725177E-4,0.044256154031412163,-2.0367721818412696,-2.3215752523023823,-0.6536921076883723,-1.2135885945466443,-1.0568720713475726,-1.3624865600168363,-0.8528180021997777,1.6635304256528642,1.2503299372575438,1.461754319753145,5.283640226420729,3.579444482655441,3.2001782983879075,4.590037158724364,3.1472560683471276,5.143861462211382,5.227543544369728,5.100565463960858
24.0,7.0,-1.2135885945466443,-1.2142491673916298,-1.169869528152942,-3.225642741492189,-3.506989474373267,0.15864178176880342,-0.15072717325368143,0.36520265005491503,2.9124643554373324,2.4941877093717073,2.7082094351208523,6.5770471146082174,4.8519153687340975,4.467989908874143,5.8749231505646415,4.4144175305603195,6.4355511717748985,6.520261286220584,6.391723283268227,5.053358520235996
25.0,1.0,0.15864178176880342,-1.0568720713475726,-1.0575336921370893,-1.013083648247971,-3.072118176841985,-0.30887894396227444,0.20623369547699924,2.749460780097947,2.331846644537893,2.5455293801878702,6.408239188011546,4.685839887077601,4.302522528704798,5.707227321683123,4.2490350039532645,6.2669673613212264,6.351543302986107,6.223208892029914,4.886963971748011,4.154380949113178
26.0,2.0,-0.30887894396227444,-0.15072717325368143,-1.3624865600168363,-1.3631461371990454,-1.3188333901360825,0.5167086436411141,3.0678155603657897,2.648907506031334,2.8632523076409613,6.7379301795573525,5.01019426617971,4.625689252782042,6.034746326369089,4.572036004443639,6.5962206419437575,6.681058630291126,6.552326593178155,5.211941505592692,4.477088677302158,2.5024375649620003
27.0,3.0,0.5167086436411141,0.20623369547699924,0.36520265005491503,-0.8528180021997777,-0.8534809874742987,2.5379928880968823,2.121238241046512,2.3344811978662956,6.189241191702913,4.470386747808482,4.087858292006332,5.48967207262119,4.0344808495269735,6.048260115495978,6.132661992051786,6.004591705181014,4.671096900513771,3.9400216014848444,1.9755212323563354,1.533360049229981
28.0,4.0,2.5379928880968823,3.0678155603657897,2.749460780097947,2.9124643554373324,1.6635304256528642,-0.4064392478456139,-0.19847442347802305,3.5608735852580606,1.8845637653747385,1.511503551274764,2.878620013311137,1.4594472929300055,3.4233820348229047,3.505694818775988,3.3807944932834273,2.080305994232612,1.367326074851146,-0.5485495082338805,-0.979766436391329,-0.5890553776818153
29.0,5.0,-0.4064392478456139,2.121238241046512,2.648907506031334,2.331846644537893,2.4941877093717073,0.20881352448591134,3.9835033541742857,2.300352548817564,1.9257698837511334,3.29846551960508,1.8735011848999055,3.845450703584441,3.928099404295047,3.8026893631746335,2.4968935976359625,1.7810040220480723,-0.1426902094021098,-0.5756669248652332,-0.1833613824599107,-0.1858434561904189
30.0,6.0,0.20881352448591134,-0.19847442347802305,2.3344811978662956,2.8632523076409613,2.5455293801878702,3.766824191333263,2.0871807087313607,1.7133785930373138,3.0832138276581986,1.6612188108656025,3.6290592126509127,3.711535691319539,3.5863869776390103,2.2833122084525646,1.5689143921238005,-0.350771276023672,-0.7828457615252151,-0.39135769914089896,-0.3938346007658261,0.710979402390268
1.0,7.0,3.766824191333263,3.9835033541742857,3.5608735852580606,6.189241191702913,6.7379301795573525,-1.6186709920936257,-1.9789037722785545,-0.6587947246169652,-2.029170109885201,-0.13276399249564477,-0.05328148032340197,-0.17388718899361236,-1.4296592330370304,-2.118123799526511,-3.968123241166749,-4.384513054451244,-4.007236342520212,-4.0096233305043105,-2.9449150176441683,1.9143853017376156
2.0,1.0,-1.6186709920936257,2.0871807087313607,2.300352548817564,1.8845637653747385,4.470386747808482,-0.3661597010505711,0.9756691408382179,-0.4172530722354705,1.5103546725604478,1.5911449129177975,1.4685548748623878,0.19212157526496262,-0.5076703196322413,-2.388107858234269,-2.8113485457543907,-2.4278644886314056,-2.430290749801252,-1.3480647587551493,3.5911857762638157,3.214448427832423
3.0,2.0,-0.3661597010505711,-1.9789037722785545,1.7133785930373138,1.9257698837511334,1.511503551274764,1.346760134772139,-0.05128114206136662,1.8834106644695954,1.9644978132886515,1.8414572502755417,0.560332989916299,-0.14203067768648708,-2.02937892498862,-2.4541750447107904,-2.069281663132455,-2.071716840942089,-0.9855136113978853,3.9718889339610395,3.593767055590196,3.2751147826756895
4.0,3.0,1.346760134772139,0.9756691408382179,-0.6587947246169652,3.0832138276581986,3.29846551960508,-1.3794632161643583,0.529519176522083,0.6095287877925624,0.48812326594905325,-0.7759766013339151,-1.4690068143064605,-3.3312747790567045,-3.750425938064917,-3.3706472642656755,-3.3730500818854954,-2.3012810109257944,2.5902444199478825,2.2171472653195434,1.9027294462488995,3.3109070355483516
5.0,4.0,-1.3794632161643583,-0.05128114206136662,-0.4172530722354705,-2.029170109885201,1.6612188108656025,1.9356844476224069,2.016813200192321,1.893709508200038,0.6119279356116397,-0.09079609690055822,-1.9791126945196844,-2.404126766311791,-2.0190359057421814,-2.021472332979529,-0.9347118002226552,4.025234262122669,3.6469183790463835,3.3281026137663696,4.75597720786436,8.269055942150382
6.0,5.0,1.9356844476224069,0.529519176522083,1.8834106644695954,1.5103546725604478,-0.13276399249564477,0.07958817661306881,-0.041177865876730016,-1.298619339423725,-1.9879991540786006,-3.8404579940341015,-4.257401357975011,-3.879623092536002,-3.882013253793612,-2.815889512489571,2.0498707845278012,1.6787388446910954,1.365977158724459,2.7667374536451983,6.21310537997344,7.055651200832392
7.0,6.0,0.07958817661306881,2.016813200192321,0.6095287877925624,1.9644978132886515,1.5911449129177975,-0.12067000343434651,-1.3771114981055228,-2.065943084261042,-3.9169287584690715,-4.333540548682595,-3.956062710971738,-3.9584509714563767,-2.893175063823119,1.9687157429522224,1.5978789453609297,1.2853659827629045,2.68501232468108,6.128639530906535,6.970515318177051,7.24040271937674
8.0,7.0,-0.12067000343434651,-0.041177865876730016,1.893709508200038,0.48812326594905325,1.8414572502755417,-1.257959474412152,-1.9476232779030296,-3.800845235110467,-4.2179603581572955,-3.8400264676077343,-3.842417613488188,-2.775854684331688,2.0919100543209614,1.720625227316171,1.407734699707735,2.8090720354370617,6.256859687140236,7.0997525933095735,7.369966061110138,18.439692014817275
9.0,1.0,-1.257959474412152,-1.3771114981055228,-1.298619339423725,0.6119279356116397,-0.7759766013339151,-0.6984500217130503,-2.575281761611313,-2.9977108716708103,-2.6149621574069757,-2.61738376614397,-1.5372329778076554,3.3925463874377138,3.0165314448372755,2.6996547366560684,4.118844909626199,7.610556882916562,8.464188124161687,8.737844072896655,19.948596752084548,22.90430474940492
10.0,2.0,-0.6984500217130503,-1.9476232779030296,-2.065943084261042,-1.9879991540786006,-0.09079609690055822,-1.8900326735168247,-2.3154329921944936,-1.9299921663992006,-1.9324308078277823,-0.8446826421924042,4.119770950247294,3.7411112589507765,3.422005758331205,4.8511779850290235,8.367449356476754,9.22708472111283,9.502665463603561,20.792270390857176,23.76876773452065,25.963987113134852
11.0,3.0,-1.8900326735168247,-2.575281761611313,-3.800845235110467,-3.9169287584690715,-3.8404579940341015,-0.4335954136668425,-0.04072928976665693,-0.04321491023421522,1.0654881046344467,6.125579069622084,5.739624714916776,5.414371828471838,6.871076244590868,10.455086582446286,11.331282333052792,11.612171981679086,23.119264721486953,26.153102592167826,28.390611622528734,27.102449717060807
12.0,4.0,-0.4335954136668425,-2.3154329921944936,-2.9977108716708103,-4.2179603581572955,-4.333540548682595,0.39457699163931825,0.39208054670100273,1.5056117819353887,6.5877386157913564,6.200103492971741,5.873434183382567,7.336482309074337,10.93610042599424,11.816111865843677,12.09822474296654,23.65542899033912,26.70247872893871,28.9497317453121,27.655960105349976,26.733399608350126
13.0,5.0,0.39457699163931825,-0.04072928976665693,-1.9299921663992006,-2.6149621574069757,-3.8400264676077343,-0.002486633255622409,1.106668132471533,6.168820876318643,5.782709261094747,5.45732384748184,6.914621810711079,10.500092485307052,11.376645249628895,11.657649349229173,23.169430755843443,26.204504790622572,28.442925513846042,27.154238735405933,26.23530414287642,26.90454294808259
14.0,6.0,-0.002486633255622409,0.39208054670100273,-0.04321491023421522,-1.9324308078277823,-2.61738376614397,1.109182347024262,6.171460971175132,5.785339754532656,5.459946249576643,6.91728045136279,10.502840285682002,11.379414847198403,11.66042593451383,23.17249360403118,26.20764311184733,28.44611949776903,27.15740067361807,26.23844322998716,26.90769867712184,28.578874114623847
15.0,7.0,1.109182347024262,1.106668132471533,1.5056117819353887,1.0654881046344467,-0.8446826421924042,5.006744695824214,4.624859284747265,4.30303539358058,5.744382428496085,9.290608153092442,10.157566564948493,10.43549492001218,21.821273542972392,24.82312702191656,27.037046998283152,25.762465605934587,24.853589258307824,25.51550287643766,27.16834527779963,27.03536424018222
16.0,1.0,5.006744695824214,6.171460971175132,6.168820876318643,6.5877386157913564,6.125579069622084,-0.3636770306356671,-0.6701562878480687,0.7024670032468914,4.079607904880212,4.905229548868313,5.169906218799152,16.01280841135992,18.871532855813193,20.979892640491517,19.766083569425955,18.900542646069532,19.53089607722028,21.10493058914597,20.978290116667157,21.558307863591256
17.0,2.0,-0.3636770306356671,4.624859284747265,5.785339754532656,5.782709261094747,6.200103492971741,-0.3075979201948634,1.0700355072420435,4.4595031240585605,5.288138323936379,5.5537810755383425,16.436260345567895,19.305419261972567,21.421474654067467,20.20323512565896,19.334534939259516,19.96718918859845,21.546968996821263,21.41986628095955,22.002001118575382,24.709910320827134
18.0,3.0,-0.3075979201948634,-0.6701562878480687,4.30303539358058,5.459946249576643,5.45732384748184,1.3818840741083682,4.7818097917204305,5.6130017206845695,5.879464105038909,16.795520938856576,19.673532559148228,21.796116976766104,20.574118606786723,19.702738071985245,20.33734435705849,21.92199852855511,21.79450364107114,22.378434638289793,25.094699013265963,23.333170850664338
19.0,4.0,1.3818840741083682,1.0700355072420435,0.7024670032468914,5.744382428496085,6.91728045136279,3.3535830870205334,4.1734454683080555,4.436275841592064,15.203541545431442,18.042324476500152,20.135977042738023,18.930635101088843,18.071131904083234,18.69708819880879,20.260142768142167,20.134385697588247,20.71035743312219,23.38959781199563,21.652080129532774,20.9350907314958
20.0,5.0,3.3535830870205334,4.7818097917204305,4.4595031240585605,4.079607904880212,9.290608153092442,0.7932597562652697,1.0475618960011635,11.465454901968524,14.21212593772598,16.23784435377265,15.071612951195808,14.239998631369149,14.845644102023533,16.35798119053776,16.23630464406715,16.79358743807439,19.385892705921368,17.704753426018595,17.01102866426235,18.18972250351534
21.0,6.0,0.7932597562652697,4.1734454683080555,5.6130017206845695,5.288138323936379,4.905229548868313,0.2523007395046437,10.588203190878422,13.313257467721298,15.323033142151504,14.16598017512079,13.340910798619188,13.941789738459939,15.442224481984763,15.32150555021805,15.87440243573881,18.44630582899705,16.77839739546881,16.090132363229763,17.25954968548253,17.14978502407622
22.0,7.0,0.2523007395046437,1.0475618960011635,4.436275841592064,5.879464105038909,5.5537810755383425,10.309890521346302,13.028086768955271,15.032804525660332,13.878663465060438,13.055670505880917,13.655037239021611,15.151695901672705,15.031280778153109,15.58278621138741,18.14821700378495,16.484506125106833,15.797973220463145,16.964447519433477,16.854959098123803,16.81500305237882
23.0,1.0,10.309890521346302,10.588203190878422,11.465454901968524,15.203541545431442,16.795520938856576,2.4641455401344685,4.281496411602446,3.235224807900189,2.4891512189501017,3.032499354197058,4.389275845931016,4.280115078070137,4.780075172879204,7.105733171697633,5.597517660998555,4.9751501639418585,6.032602304867158,5.933346997122576,5.89712536227538,7.124800296951291
24.0,2.0,2.4641455401344685,13.028086768955271,13.313257467721298,14.21212593772598,18.042324476500152,1.7736456610143048,0.7525356930475685,0.02440432083224495,0.5546855547045666,1.8788331231850153,1.7722975469739968,2.2602341731699727,4.5299627563332265,3.0580181041345504,2.450617833751268,3.4826394598049424,3.3857711287205787,3.3504205827747207,4.54857133902637,5.173070765271338
25.0,3.0,1.7736456610143048,4.281496411602446,15.032804525660332,15.323033142151504,16.23784435377265,-1.0033147199696764,-1.7187566867835304,-1.1977168533097724,0.10335432271048495,-0.0013246199755862348,0.47810856041886074,2.708281773161207,1.2619892259713372,0.6651743369710945,1.6792105536662425,1.5840303815743324,1.5492959022145156,2.726566057439598,3.340182109207105,6.348190286074892
26.0,4.0,-1.0033147199696764,0.7525356930475685,3.235224807900189,13.878663465060438,14.16598017512079,-0.7226928505637286,-0.19637236619609424,1.1178849469047822,1.012145100777644,1.4964372556495795,3.749212898019717,2.2882624196286825,1.6853989123182689,2.70971221515943,2.6135674080654594,2.5784809006116354,3.7676824904375543,4.387517437468135,7.426011270225347,9.243647889743281
27.0,5.0,-0.7226928505637286,-1.7187566867835304,0.02440432083224495,2.4891512189501017,13.055670505880917,0.5301518539129946,1.8539763520156702,1.7474667687450702,2.2352843463743257,4.5044591528375655,3.0328736310909377,2.4256215564522106,3.4573913860864107,3.3605466892925615,3.32520476830249,4.523063195340487,5.147410253926172,8.20802291557255,10.038891088479328,9.520109011625395
28.0,6.0,0.5301518539129946,-0.19637236619609424,-1.1977168533097724,0.5546855547045666,3.032499354197058,1.3168432293093644,1.2108953307869628,1.696140372829807,3.9533485483040947,2.4895235220720777,1.8854738280845809,2.9118025569355366,2.815468576524783,2.7803130332988766,3.9718544812603653,4.592909007760001,7.637381342879873,9.45859432141723,8.942548073314663,8.697513478678816
29.0,7.0,1.3168432293093644,1.8539763520156702,1.1178849469047822,0.10335432271048495,1.8788331231850153,-0.10457086417764788,0.37436731290767056,2.6022379250679526,1.1574386403932841,0.5612399485130433,1.5742291970312552,1.4791472961939758,1.444448679354583,2.620503331259484,3.233485839107671,6.238388319368874,8.035930485596285,7.526591434304876,7.2847416225403485,5.686049222046379
30.0,1.0,-0.10457086417764788,1.2108953307869628,1.7474667687450702,1.012145100777644,-0.0013246199755862348,0.4794395311462474,2.709642285599775,1.2633305802761472,0.6665077856419482,1.680557434641309,1.585376001757126,1.5506410622913624,2.7279268120786564,3.3415509920346262,6.3495990141073895,8.149022853393761,7.639150624306193,7.397047643362292,5.79668172639895,3.0005983512225445
31.0,2.0,0.4794395311462474,0.37436731290767056,1.696140372829807,2.2352843463743257,1.4964372556495795,2.2195613001625247,0.780150698279833,0.1861756548091753,1.195386746880434,1.100659473989268,1.066090272938941,2.2377585816802164,2.8484548423473166,5.842149906838933,7.632987761511273,7.125548397332176,6.884600615304737,5.291870874343884,2.5091290634585968,9.267396601130914
1.0,3.0,2.2195613001625247,2.709642285599775,2.6022379250679526,3.9533485483040947,4.5044591528375655,-1.4081557224217938,-1.9892333908403466,-1.0019359702343613,-1.094606366865202,-1.1284249438681067,0.017802151844749363,0.6152379585528427,3.543928931605235,5.295881133213337,4.799460137344428,4.5637442147140135,3.005598473622557,0.28328018591839865,6.894800966982023,2.024749510495939
